제목,날짜,작성자,작성일,댓글
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,안녕하세요,2021-04-26 12:38:00,이재명은 딱 이명박 스러움
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,웃는2해,2021-04-26 13:14:00,"창피한 경기도 권한 밖 일엔 신경 끄고 일이나 좀 
경기도 방역이나 제대로 좀 해라 ㅡ.ㅡ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,분천,2021-04-26 16:46:00,"미국 도지사가 한국 진단키트 독자적으로 구매 하였지요.

도지사쯤 되면 그런 권력 있습니다.

러시아 백신 독자 추진!
이거 정부에게도 좋은 것입니다."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,gPdks,2021-04-26 09:50:00,"""중대본에 참석하면 정부가 어떤 노력하고 있고 백신 상황이 어떤지 접종계획은 뭔지 다 알게 됩니다. 그 내용을 잘 알게 되면 그런 말씀을 하기 어려울 텐데 그분이 중대본 회의에 잘 안 나오셨던 것 같아요""

알만 합니다."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,K-노동력,2021-04-26 09:52:00,완전 동감입니다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,한여름밤의 달빛,2021-04-26 11:20:00,동감.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,맞습니당,2021-04-26 11:58:00,동감
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,맞습니당,2021-04-26 11:59:00,모르는 사람들이 말 많음
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,샛바람,2021-04-26 12:34:00,"내부총질이 댓글 순위 일위인게
그만큼 그리 받아들이는 사람이 많다는 것인듯.
코로나 초기에 마스크 배분조차 못하고 사과하던
전 국무총리님이 하실 애기는 아닌듯 합니다.

수고하셨습니다."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다정다감,2021-04-26 13:07:00,"문재인 지지율 떨어지니까  이재명이  정부와 다른 정책 내세우면서 문재인 정부와 거리두기 하던데..

이재명 인성이 드러는 상황.."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다정다감,2021-04-26 13:09:00,"이재명이 대통령 되려면 문재인 도와서 국정 문제 같이 해결해야지..
보수 진보 표 골고루 얻을 수 있을 거다.

이런 식으로 문재인하고 거리두기하면서 내분 일으키면 ...

진보 갈라지고 보수는 석열이가 다 가져갈 거임."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,freesia,2021-04-26 09:50:00,"이재명 잘못한거 지적하면
내부총질이라네요"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정민숙,2021-04-26 10:51:00,"중대본 회의에 도지사가 참석하면 또 뭐라고 할려고...

도지사님도 바빠요"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 11:05:00,이재명 지지자들 지들끼리 되도 않은 논리 개발해서 집단행동하는 건 유명하죠. 쟤들 탄톡방에서 좌표 찍고 움직입니다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,GOLD,2021-04-26 11:11:00,"이재명이 문재인한테 총질하는건 괜찮고
내로남불 쩌는 인간들"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,엄지,2021-04-26 11:34:00,지적하잖어
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,헌누리숭구리당당,2021-04-26 11:41:00,동파리들
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,zeitgeist,2021-04-26 11:58:00,격공 드림~
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,검은바다,2021-04-26 12:13:00,"국민생명 구하자는데  뭐가 내부총질인가
주변에 보면  희안한 인간들 참 많다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,북남서동주사 Asjkvsvjhbh,2021-04-26 12:24:00,내부총질을 잘하는 당이  이기는 당이야
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,오늘은,2021-04-26 12:25:00,진선미 같은 가점제 국회의원이 버젓이 멀안다고 부동산 특위 위원장을 하나?....
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,북해의별,2021-04-26 12:29:00,"도지사, 광역시장 중에 중대본회의 제일 빤질나게 들락거린 건 경북도지사 이철우다. 이철우가 그럼 방역에 제일 협조적이었겠네? 개그하냐?

한국일보 기사랑 참석횟수 자료도 인터넷에 다 있으니 찾아보고 떠들어라."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,summer,2021-04-26 12:53:00,진짜 웃겨요 러시아 백신 웅앵거린거야말로 내부 총질인데요 ㅋㅋㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,이연,2021-04-26 09:50:00,윤석열장모나 조사해라
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,hero,2021-04-26 10:36:00,그래라
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,박멸국짐당,2021-04-26 10:45:00,"윤석열 장모 '요양병원 의혹'..5년 만에 '사기죄' 기소 

재수사 나선 윤석열 장모 '수천억 납골당 편취' 의혹 

윤석열 장모, ""347억 은행잔고 위조는 했지만 고의는 아니다"" 벤츠에서 내리자 질문세례 

강진구 “윤석열 장모 최은순, LH 땅 투기로 135억원 보상금 타냈다”"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,민들레,2021-04-26 10:55:00,넘 많아 못하나?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,대구주택 대표 채종희,2021-04-26 10:55:00,"문재인대통령님께서
검증하고 또검증한
검찰총장입니다
인정된분을 음해하지말고
눈을크게뜨고 냉정합시다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,아하대한,2021-04-26 11:03:00,조국부터 조사하고... 세상에는 사기꾼 너무 많다..
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,치타,2021-04-26 12:40:00,"별 관심도 없다.
내로남불 써래기들...."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,진돌이,2021-04-26 10:06:00,"내부 총질?
아니죠. 정세균도 과거 새누리2중대로 불리던 민주당 보수 세력자 아니었나요?
잘 생각해 보세요. 국민의힘과 민주당 대다수가 
자유시장경제와 경쟁사회 시스템으로 움직이죠.
조선시대 사대부입니다.
이들은 절대 노동자 계급과 민중이 기어 오르는걸 허락하지 않아요.
이들이 이재명을 가만 놔둘가요?
국민의힘 그리고 민주당과 언론이 노무현 노회찬 신혜철 그리고 시민단체에 어떻게 햏는지.
이들의 착취 시스템에 반기를 든다면 반드시 제거 됩니다.
이재명은? 어떻게 될가요?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정치인은연예인보단도덕적이어야,2021-04-26 10:11:00,"이재명은 정동영 팬클럽 아니었어?
정동영이랑 같이 나갔어야 하는데
독자백신 운운하며
문정부 뒤통수치는 꼬라지 보면
이재명이 민주당에서 출당시켜야 함이 명확하지 않나?

국힘당보다 야비하게 문정부 뒤통수치는 게 누군데?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,hero,2021-04-26 10:40:00,"야!!  정세균은 아니거등?
이재명은 몰라도."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,리베마리아,2021-04-26 10:41:00,"이재명 얘기할때 제발 노무현대통령님 갖다 붙이지마
노무현 대통령 욕보이지말라고"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,고구려의기상,2021-04-26 10:51:00,"맞는 말 
국민의 힘 민주당 
동전의 양면 

이재명은 
향 후 정세의 국면에 따라 
쓰일 수도 있고 
뱉어질 수 있음 
뭐 늘 그렇지만 

국민이 결정하는 하는게 아님 
국민이  결정하는 모양새를 취할 뿐"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 11:18:00,이재명은 경기동부 ㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,해피캐스터,2021-04-26 11:30:00,노무현대통령님이 살아계셨다면 이재명도지사와 죽이 가장 잘 맞았었을 것!
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다시,2021-04-26 12:05:00,"이재명은 무슨 짓을 해도 용서해야 한다는 얘기 ㅉㅉ 친형 강제입원도, 불륜도 문제 없다. 이재명 없으면 대한민국 망한다는 개소리 달고 사는 사람들 ,,"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,JUPARK,2021-04-26 12:09:00,전과4범을 노무현대통령과 비교를 하시네 ?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,채윤이,2021-04-26 11:21:00,"내부총질은  이재명주특기지
정부 뒤통수치고
언론에 친구비 찔러주고 언플달인이지
전과4범이 말해주잖아
불륜소송은 왜  맞고소 안하는걸까?
구린게 넘치는  경기조지사님"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,어지러워요,2021-04-26 11:33:00,그래도 정세균이 윤석열에 대해 시원하게 말하네 이거야말로 사이다다 검찰총장이 감히 하극상 시비를 걸면서 검찰정치를 하는데 이게 강적이냐? 무소불위지... 얼마전 이재명은 윤석열에 대해 정제된 언어를 쓰면서 대선 차근차근 준비 잘해오고 후보가 될만하다면서 극찬을 했던데 오히려 사이다는 정세균이었음...
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,dd,2021-04-26 11:50:00,"하극상이라니.. 윤석열은 법대로 한거다.  죄 지어서 박그네도 재임중에 감옥 간거고. 추미애, 문재앙이 불법으로 한거 법원에서 무효로 판결난거 안 보이나?  법원도 자기사람 다 심어 놓았는데도 어토당토한 인사권 휘두르니 그꼴 난건데. 토착왜구 드립 치기전에 문슬람, 대깨문 인증하지마라"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,루시퍼l,2021-04-26 12:30:00,"dd//쓰는 단어라는게 문재앙 대깨문 문슬람~~~한글 알려줬더니  참 불쌍하게 사용하네 ㅋ
밥은 먹고 다니냐?  ㅎ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,안녕하세요,2021-04-26 12:39:00,이재명보다는 정세균이 낫지
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,이상규,2021-04-26 13:16:00,코로나는 세균때문이다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,유금상,2021-04-26 09:48:00,노욕의 정치인이 뭔짓이냐
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,blackcat,2021-04-26 11:28:00,"찢죄명은
그냥.
입만 까진 진보의 기생충이다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,논현동,2021-04-26 12:37:00,"지지율1%가 지지율50%에게 할말은아니고
유승민,허경영하고 경쟁할수준"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,dsji,2021-04-26 09:50:00,누구나  지혼자 달리기 하면  맨날  1등 한다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,은방울꽃,2021-04-26 11:25:00,ㅎ 한몸
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,분석맨,2021-04-26 11:46:00,ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,치타,2021-04-26 12:37:00,"인물이 아녀
카리스마는 찿아볼라고 했는데 없어"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,Adam,2021-04-26 09:46:00,깜량 안되는  전직 총리가 대선판에  기웃 기웃 거리는  불행한  대한민국
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정치인은연예인보단도덕적이어야,2021-04-26 10:08:00,"음주전과 등등의 범죄전과가
3갠지 4갠지 수두룩한 자가
대선주자 1위라고
언론에 나오는 게
더 비극 아닌가?ㅠ

국민 중 대다수는 전과가 전혀 없는데
대체 범죄전과자가 에휴
국격이 떨어져서라도 안됨"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,Ksj,2021-04-26 10:44:00,깜량 아닙니다 잘 지켜보시면   자질있다는거  알게될겁니다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,GOLD,2021-04-26 11:08:00,"이재명 보다 훨씬 품격있고 경륜도 더 길다.
반짝스타 패륜 불륜 일베 주제에 어딜 비교해"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,Gunes,2021-04-26 11:37:00,"말도 안되는, 자기가 왕인줄 알던, 전검찰총장이 기웃거리는게 더 불행하죠"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,로뎀나무,2021-04-26 11:43:00,"품격하고 경륜이 밥먹어주냐?
조또 아닌것들이 개나 소나 대선판 기웃거리고,,,지지율  3%되면 춘장 손모가지 건다.
왜 서로 내부총질을 하는지.
이재명 얘기만 나오면,,,,
주로 문ㅃ ㅏ 댁깨문들이지?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,flco,2021-04-26 11:50:00,그건 아니죠 전과 4범 이재명 보다는 전직총리가 나을듯
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,zeitgeist,2021-04-26 12:00:00,아직 대선 얘기도 안 한 사람한테 대선판 기웃거린다고 하네 ㅋㅋㅋ 그럼 재명이는 대선판 기어 나오려구 징검다리로 도지사 하고 있냐 ? 할튼 손꾸락들 극혐..
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,justice,2021-04-26 12:03:00,전과자가 도지사되는 세상이 더 불행합니다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,blackcat,2021-04-26 12:07:00,"Adam
니는 그냥 초딩 댓글이다..ㅋㅋㅋㅋ
엄마에게 혼난다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,momo,2021-04-26 12:13:00,전과4범보다는 날거같은데요 ？？？
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,acubina,2021-04-26 12:59:00,깜량 안되는걸로 치면 이재명이죠
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,엄마는외계인나는피카츄,2021-04-26 13:06:00,???? 이재명 멕이는 말인가????국회의원 한 번 못한 도지사는 대선판 기웃거리지도 못하게 해야지
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,나는전설이다,2021-04-26 09:47:00,"아저씨..
같은 편끼리는 그럴필요없어요
그런다고 이재명 표가 그리가겠습니까?

솔직히 방역한다고
서민 . 자영업자 지나치게 강박한거
사과하시고
장기전으로 가세요"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 10:54:00,같은 편이라면서 이재명이 청와대. 정부를 향해 총질하는 것에는 문제의식이 없는 극명ㄸㅍㄹ들 ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,파천,2021-04-26 10:55:00,ㅋㅋㅋ 아이고 배야...
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,간재미,2021-04-26 11:02:00,"물귀신 작전 
국짐이 좋아하겠네여"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,하루살이,2021-04-26 11:04:00,가장 많이 발생핸 교회와 콜센타는 못막고 자영업자만 때리는 중대본회의
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,얼씨구,2021-04-26 11:14:00,서민 자영업을 강박해? 외국처럼 통행금지령을 내려야 이딴소리를 안하지 ㅉㅉ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,one,2021-04-26 11:59:00,애초에 정세균 한테 갈 이재명 표는 있었고?ㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,Parfait,2021-04-26 12:58:00,얘가 배가 불렀네ㅋㅋㅋ 유럽 미국 아예 셧다운 해서 가게 문 몇 개월 간 못 연 거 몰라?? 외국어 공부 좀 하세요 그러면 식견 넓어져서 이런 편협한 댓글 못 닮.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,final,2021-04-26 09:47:00,"이재명 비판한다고
정세균이 부상하는건 아닌데"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,나는나다,2021-04-26 10:00:00,이재명 잘못을 보고도 침묵하라?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,닉네임,2021-04-26 10:00:00,민주당은 한명만 밀어라~~표갈린다.  지금은 이재명인것같다.명심해라 흩어지면 죽는다.윤석열이 봐라 국민의힘에서 안철수 미는게 아니라 석열이를 기다리는것을..
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,닉네임,2021-04-26 10:02:00,집안싸움에 나중에는 자기무덤파는걸 모르것이냐!
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,optukle,2021-04-26 10:13:00,"총칼만 안든 쿠테타 절대 대역죄인
댓통될일 없으니 일장춘몽 꿈깨라~
비난의 화살이 괜히 생기겠나 대다수의 
사람들은 깨어있다 니들처럼 맹목적이고
무지하지 않기에 인간같잖은 것들같으니ㅉ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,만사형통,2021-04-26 10:36:00,이재명이는 대깨들 모두  제명하고   민주당을 이끌어가야 한다 ...
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,파천,2021-04-26 10:57:00,그니까.... 느그지사 잘못하는거 알고는 있구나...
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 11:02:00,"중대본 회의 참석도 제대로 안하고, 방역이 어떻네, 백신이 어떻네. 뇌피셜로 떠들다가 역관광 당하는 이재명 ㅋㅋㅋ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,늘해랑,2021-04-26 11:15:00,정세균씨도  감은아닌듯
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,홍송,2021-04-26 11:27:00,대깨를 없앨 사람은 이재명밖에 없다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,소요유,2021-04-26 11:50:00,사실대로 말했구만요 뭔 비판이요?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,one,2021-04-26 11:58:00,비판할 것은 비판해야지?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,justice,2021-04-26 12:04:00,이재명 찬양한다고 그 잘못이 덮어지는건 아니죠..이젠 똑똑한 국민들이 다 기억합니다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정현이,2021-04-26 12:26:00,자기부상하려고 비판한다는 너님이 더 웃깁니다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,417338150,2021-04-26 13:08:00,세균맨이 설마 대통령을 꿈꾸는 것은 비극의 시작입니다. 언능 꿈 깨세요.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다정다감,2021-04-26 13:09:00,이낙연 보다 세균이가 나은 것 같음.  이재명 런닝 메이트로 정세균이 차라리 나음.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,행운아,2021-04-26 09:50:00,말 그렇게 하는게 아냐. 한나라의 총리라는 분이  너무 가볍네. 솔직히 말하자면 당신한테 강적이 아닐지 몰라도 윤석열 입장에서는 당신 존재조차 몰라요 .깜도 안되면서
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,쓰리엠,2021-04-26 10:52:00,윤석열이라는 사람을 대통령감이라고 생각하는 사람들이 있다는 게  참 한심하고 이해가 안가네.대통령을 아무나 한다고 생각하나?정말 코미디야.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,파천,2021-04-26 10:54:00,울지말고 말해..ㅋㅋ 찌지자들
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,배추머리,2021-04-26 11:00:00,대통령  아무나 하면 안되지 국민이 힘들지요
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,백마탄 왕자,2021-04-26 11:04:00,집안관리도 못하는것이 무슨 대통령을.....
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,GOLD,2021-04-26 11:10:00,가볍기로 치자면 이재명만할까
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,송진우,2021-04-26 11:50:00,뭐래는거여;;; 홍준표부터 이기고 와라!!!ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,바람꽃,2021-04-26 11:51:00,이재명지사 좀 뭐라 했다고 바로 발끈하시넹 ㅋㅋㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,21세기천사,2021-04-26 12:00:00,"한 나라의 총리라는 분이  너한테  허락  맡고  말해
야 하냐?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,chenghan,2021-04-26 12:20:00,"윤석열는 어느후보보다 못하다이전에
여러모로볼때 국가원수자격으로 떠드는
사람들안되지요~^^"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,논현동,2021-04-26 12:37:00,"지지율1%가 지지율50%에게 할말은아니고
유승민,허경영하고 경쟁할수준"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,김재환,2021-04-26 12:40:00,이재명 지지자들은 일베용어 사용하는 거 다 봤는데?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,얘채바라,2021-04-26 12:40:00,너는 아무말이나 하면서? ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,내함쏠께,2021-04-26 09:45:00,"욕심은 이해하나... 서로 내부총질은 말자~~
꼴불견이다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,둥지,2021-04-26 10:23:00,험지에서 고생한거는 알겠는대요.   이건아니잖아  내부총질이라니
