제목,날짜,작성자,작성일,댓글
"[알고보니] ""정치 테마주는 OO이다""",2021-05-12 11:31:00,앞뒷가 맞아야지,2021-05-15 11:34:00,"정치테마주~?
정치 인맥으로  특혜받는 기업에 대해 주식투자로 돈 벌겠다는  것인데.... 
이것은 정상적인가 의문~?"
"[알고보니] ""정치 테마주는 OO이다""",2021-05-12 11:31:00,열심히 살자,2021-05-12 12:10:00,"테마주 든 우량주든 뭐든 세력이 붙어야지 올라간다. 걍 세력이 붙느냐 안 붙느냐 그걸로 보면된다.

경기방어주, 민감주, 우량주,,,걍 모두 헛소리임. 세력이 붙느냐 안 붙느냐가 관건임 기술우량기업에 낚시하듯이 한 10년 동안 투자해도 안 오르는 건 안 오른다.  

세력은 외국, 연기금, 펀드, 개인,... 등등 돈을 굴리는 놈들임."
"[알고보니] ""정치 테마주는 OO이다""",2021-05-12 11:31:00,리오,2021-05-15 10:27:00,똑똑하심
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,채윤이,2021-04-26 11:21:00,"내부총질은  이재명주특기지
정부 뒤통수치고
언론에 친구비 찔러주고 언플달인이지
전과4범이 말해주잖아
불륜소송은 왜  맞고소 안하는걸까?
구린게 넘치는  경기조지사님"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,dsji,2021-04-26 09:50:00,누구나  지혼자 달리기 하면  맨날  1등 한다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,은방울꽃,2021-04-26 11:25:00,ㅎ 한몸
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,분석맨,2021-04-26 11:46:00,ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,치타,2021-04-26 12:37:00,"인물이 아녀
카리스마는 찿아볼라고 했는데 없어"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,gPdks,2021-04-26 09:50:00,"""중대본에 참석하면 정부가 어떤 노력하고 있고 백신 상황이 어떤지 접종계획은 뭔지 다 알게 됩니다. 그 내용을 잘 알게 되면 그런 말씀을 하기 어려울 텐데 그분이 중대본 회의에 잘 안 나오셨던 것 같아요""

알만 합니다."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,K-노동력,2021-04-26 09:52:00,완전 동감입니다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,한여름밤의 달빛,2021-04-26 11:20:00,동감.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,맞습니당,2021-04-26 11:58:00,동감
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,맞습니당,2021-04-26 11:59:00,모르는 사람들이 말 많음
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,샛바람,2021-04-26 12:34:00,"내부총질이 댓글 순위 일위인게
그만큼 그리 받아들이는 사람이 많다는 것인듯.
코로나 초기에 마스크 배분조차 못하고 사과하던
전 국무총리님이 하실 애기는 아닌듯 합니다.

수고하셨습니다."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다정다감,2021-04-26 13:07:00,"문재인 지지율 떨어지니까  이재명이  정부와 다른 정책 내세우면서 문재인 정부와 거리두기 하던데..

이재명 인성이 드러는 상황.."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다정다감,2021-04-26 13:09:00,"이재명이 대통령 되려면 문재인 도와서 국정 문제 같이 해결해야지..
보수 진보 표 골고루 얻을 수 있을 거다.

이런 식으로 문재인하고 거리두기하면서 내분 일으키면 ...

진보 갈라지고 보수는 석열이가 다 가져갈 거임."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,freesia,2021-04-26 09:50:00,"이재명 잘못한거 지적하면
내부총질이라네요"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정민숙,2021-04-26 10:51:00,"중대본 회의에 도지사가 참석하면 또 뭐라고 할려고...

도지사님도 바빠요"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 11:05:00,이재명 지지자들 지들끼리 되도 않은 논리 개발해서 집단행동하는 건 유명하죠. 쟤들 탄톡방에서 좌표 찍고 움직입니다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,GOLD,2021-04-26 11:11:00,"이재명이 문재인한테 총질하는건 괜찮고
내로남불 쩌는 인간들"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,엄지,2021-04-26 11:34:00,지적하잖어
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,헌누리숭구리당당,2021-04-26 11:41:00,동파리들
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,zeitgeist,2021-04-26 11:58:00,격공 드림~
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,검은바다,2021-04-26 12:13:00,"국민생명 구하자는데  뭐가 내부총질인가
주변에 보면  희안한 인간들 참 많다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,북남서동주사 Asjkvsvjhbh,2021-04-26 12:24:00,내부총질을 잘하는 당이  이기는 당이야
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,오늘은,2021-04-26 12:25:00,진선미 같은 가점제 국회의원이 버젓이 멀안다고 부동산 특위 위원장을 하나?....
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,북해의별,2021-04-26 12:29:00,"도지사, 광역시장 중에 중대본회의 제일 빤질나게 들락거린 건 경북도지사 이철우다. 이철우가 그럼 방역에 제일 협조적이었겠네? 개그하냐?

한국일보 기사랑 참석횟수 자료도 인터넷에 다 있으니 찾아보고 떠들어라."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,summer,2021-04-26 12:53:00,진짜 웃겨요 러시아 백신 웅앵거린거야말로 내부 총질인데요 ㅋㅋㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,장군,2021-04-26 11:32:00,"근데 자기 직분에 맞게 일이나 제대로 해야지. 중앙정부랑 협의 하나 하지도 않은채로 러시아백신 독자적 노선 가겠다고 하다가 정부에서 화이자 백신 발표 하고나서 망신당했던데, 이거야말로 분란을 초래하고 내부총질 하는거지. 백신에 관심있는만큼 코로나에 대해서 알려면 중대본 회의 잘나오길."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,안되겠니,2021-04-26 12:03:00,코로나 브리핑 하고 있는데 비밀의 숲 감상문이나 남기는 전과4범이 뭐 어련하시겠습니까ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,담요요정,2021-04-26 12:16:00,맞는말
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,내려놓다,2021-04-26 12:20:00,당이 재명이 챙기긴하나? 난 못봄..
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,안녕하세요,2021-04-26 12:38:00,이재명은 딱 이명박 스러움
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,웃는2해,2021-04-26 13:14:00,"창피한 경기도 권한 밖 일엔 신경 끄고 일이나 좀 
경기도 방역이나 제대로 좀 해라 ㅡ.ㅡ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,분천,2021-04-26 16:46:00,"미국 도지사가 한국 진단키트 독자적으로 구매 하였지요.

도지사쯤 되면 그런 권력 있습니다.

러시아 백신 독자 추진!
이거 정부에게도 좋은 것입니다."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,내함쏠께,2021-04-26 09:45:00,"욕심은 이해하나... 서로 내부총질은 말자~~
꼴불견이다"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,둥지,2021-04-26 10:23:00,험지에서 고생한거는 알겠는대요.   이건아니잖아  내부총질이라니
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,법이 서야 나라가 산다,2021-04-26 10:24:00,"세균은  사라져라 코로나와함께~
중대본에 꼭 나올필요가있나  경기도정살피는데도 바쁘시다    에효 트집을잡아도 꼭"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,커피콩,2021-04-26 10:38:00,벌써..시작인건가요.?.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,lucy,2021-04-26 10:40:00,정세균총리  말씀을 참 잘하시네요!
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,제이슨,2021-04-26 10:45:00,세균이 대권뽕이 넘 심하네 ㅉㅉㅉ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 10:53:00,"청와대, 정부 총질하는 이재명이 문제임."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,아마,2021-04-26 10:53:00,내부총질은 이재명만 특권있냐?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,오마이갓,2021-04-26 10:55:00,사실을 말한것뿐이다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,Intercrew,2021-04-26 11:01:00,내부 총질은 찢재명 특가인데 사실을 말해도 총질이란 찢빠들 역겹다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,포털여론조작,2021-04-26 11:19:00,의리 없기로 소문난 민주당 넘들....
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,희망한국,2021-04-26 11:30:00,내용 잘 읽고 쓰세요^^  조만간 제명콩깍지 벗겨질  거예요. 정신차리세요^^
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,ansrns314,2021-04-26 11:44:00,"이재명 잘못한 것만 얘기하면 댓글에 다 내부총질하지 말라는데
참 신기하지요~ 
내부 총질은 경기도지사가 하는 것 같은 이런 느낌적인 느낌?
도정이나 좀 잘 해주세요~"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,낄낄낄,2021-04-26 11:50:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ이재명 지적하니까 내부총질이래
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,낄낄낄,2021-04-26 11:56:00,내부총질?? 이재명 말하시는??
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,one,2021-04-26 11:57:00,내부총질 누구보다 열심인 이재명 ㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,주신의 별,2021-04-26 12:07:00,"내부총질?
지들이 불리하고 재명이 잘못한거 지적하면 나오는게 원팀드립이지"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,sunnfood,2021-04-26 12:18:00,"내부총질은 너의 주인어르신 이재명이 갑이지..
반정부적 경기도 자체백신 구입한다고 난리부르스잖아.
그게 가능 하겠냐? 
경기도만 섬마을이냐?
이재명이 집구석만 맞으면 경기도만 살아남겠냐고.
드테르테놈 이재명이 그랗게 좋냐?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다물,2021-04-26 12:24:00,내부총질러 이재명!
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,LLL,2021-04-26 12:28:00,회의에 참석안한건 진행자가 끌어낸 질문이고 팩트인데
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,hahahahaha,2021-04-26 12:34:00,백신가지고 하도 까재끼니까 러시아산이라도 갖고 오자고 한거아님 ?  지금 이재명 까봐야 손해인데 이러지 맙시다 .. 잘해결됬으면 됬지
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,주신의 별,2021-04-26 12:38:00,"정통(정동영과통하는)의 적자는 누구인가?
정통의 팬클럽회장은 누구엿나?
털빠찌빠는 알고있다~"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,주현재,2021-04-26 12:39:00,"이보시오!!!국민과 약속한 집단면역 올해안으로 못하면 내년 대선도 이번 보궐선거꼴 난다는거 모르시냐고요~나같은 일반국민도 아는데 ㅉㅉ
러시아백신 검토 좀 해보자는게 그게 그리 아니꼽게 들릴말이란 말인가~? 같은 팀끼리 정책과 대안으로 비판하는거라면 얼마든지 환영이지만 대놓고. 디스하는건. 총리했던 사람이 할 건 아니지않은가~~ 전화해서 중대본 좀 나오라고 하던가~~못알아들을 이지사도 아닌데 참내~~
같은편끼리 머하노 진짜 승질나구로~~"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,좌완1선발,2021-04-26 12:39:00,세균아 그래도 넌 쨉도 안돼
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몰라,2021-04-26 12:52:00,"낙엽이 가니 세균이 등장하네

주제 파악좀  

낙엽이나 세균이나  국민을 위해 일하는 사람은 아닌듯

본인 이익을 위해 움직이는 사람들이지"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,빅토리앨리,2021-04-26 12:57:00,왜 얘 욕먹을때만 내부총질 하지말라 원팀 어쩌고 소리가 나와?ㅋㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,acubina,2021-04-26 12:58:00,내부총질은 이재명패거리들 전문이잖아
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,모아나,2021-04-26 13:11:00,내부총질 조지사가 특기아닌지
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,닉네임을 등록해 주세요,2021-04-26 11:33:00,"근데 독자적백신노선으로 러시아백신 들여온다고 하다가,
정부에서는 화이자백신 발표하니까 이제 백신주장을 더이상 안하네,
현실가능성 없는걸 주장하면서 중앙정부와 각세우는 행보를 보이면
국민들은 정부를 무능력하게 보는데 이렇게 만드는게 방역혼선의 표본이다.
중대본회의 참석좀 잘하고 코로나에 대해서 공부좀 더해야 할 필요성은 있는듯.
아는게 없으니 그런주장하다가 망신을 당하는거 아니겠음?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,안되겠니,2021-04-26 12:02:00,이재명도 러시아백신도입은 안되는걸 이미 알고있었죠ㅋㅋ 이재명은 정부가 언제까지고 백신 늦어질거라 생각하고 선동했다가 제대로 한방 먹음ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,꼴통은골로가라,2021-04-26 12:08:00,이재명 덕분에 정부가  스푸트니크 얘기를 원활하게 꺼낼수 있게 됐음
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,이외숙,2021-04-26 12:17:00,이천파야!??
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,방고개신사,2021-04-26 12:34:00,"그렇다고 '지가 무슨재주로 백신을 
들인단 말인가' 하고 폄훼할건 아니지..
차라리 이재명에게 맡겨 보든지.
왜? 잘할까봐 겁나지?!"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,안녕하세요,2021-04-26 12:39:00,이재명 너나 러시아백신 맞아라 ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,53478920000,2021-04-26 13:12:00,정답입니다~
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,진돌이,2021-04-26 10:06:00,"내부 총질?
아니죠. 정세균도 과거 새누리2중대로 불리던 민주당 보수 세력자 아니었나요?
잘 생각해 보세요. 국민의힘과 민주당 대다수가 
자유시장경제와 경쟁사회 시스템으로 움직이죠.
조선시대 사대부입니다.
이들은 절대 노동자 계급과 민중이 기어 오르는걸 허락하지 않아요.
이들이 이재명을 가만 놔둘가요?
국민의힘 그리고 민주당과 언론이 노무현 노회찬 신혜철 그리고 시민단체에 어떻게 햏는지.
이들의 착취 시스템에 반기를 든다면 반드시 제거 됩니다.
이재명은? 어떻게 될가요?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정치인은연예인보단도덕적이어야,2021-04-26 10:11:00,"이재명은 정동영 팬클럽 아니었어?
정동영이랑 같이 나갔어야 하는데
독자백신 운운하며
문정부 뒤통수치는 꼬라지 보면
이재명이 민주당에서 출당시켜야 함이 명확하지 않나?

국힘당보다 야비하게 문정부 뒤통수치는 게 누군데?"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,hero,2021-04-26 10:40:00,"야!!  정세균은 아니거등?
이재명은 몰라도."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,리베마리아,2021-04-26 10:41:00,"이재명 얘기할때 제발 노무현대통령님 갖다 붙이지마
노무현 대통령 욕보이지말라고"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,고구려의기상,2021-04-26 10:51:00,"맞는 말 
국민의 힘 민주당 
동전의 양면 

이재명은 
향 후 정세의 국면에 따라 
쓰일 수도 있고 
뱉어질 수 있음 
뭐 늘 그렇지만 

국민이 결정하는 하는게 아님 
국민이  결정하는 모양새를 취할 뿐"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 11:18:00,이재명은 경기동부 ㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,해피캐스터,2021-04-26 11:30:00,노무현대통령님이 살아계셨다면 이재명도지사와 죽이 가장 잘 맞았었을 것!
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다시,2021-04-26 12:05:00,"이재명은 무슨 짓을 해도 용서해야 한다는 얘기 ㅉㅉ 친형 강제입원도, 불륜도 문제 없다. 이재명 없으면 대한민국 망한다는 개소리 달고 사는 사람들 ,,"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,JUPARK,2021-04-26 12:09:00,전과4범을 노무현대통령과 비교를 하시네 ?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,final,2021-04-26 09:47:00,"이재명 비판한다고
정세균이 부상하는건 아닌데"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,나는나다,2021-04-26 10:00:00,이재명 잘못을 보고도 침묵하라?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,닉네임,2021-04-26 10:00:00,민주당은 한명만 밀어라~~표갈린다.  지금은 이재명인것같다.명심해라 흩어지면 죽는다.윤석열이 봐라 국민의힘에서 안철수 미는게 아니라 석열이를 기다리는것을..
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,닉네임,2021-04-26 10:02:00,집안싸움에 나중에는 자기무덤파는걸 모르것이냐!
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,optukle,2021-04-26 10:13:00,"총칼만 안든 쿠테타 절대 대역죄인
댓통될일 없으니 일장춘몽 꿈깨라~
비난의 화살이 괜히 생기겠나 대다수의 
사람들은 깨어있다 니들처럼 맹목적이고
무지하지 않기에 인간같잖은 것들같으니ㅉ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,만사형통,2021-04-26 10:36:00,이재명이는 대깨들 모두  제명하고   민주당을 이끌어가야 한다 ...
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,파천,2021-04-26 10:57:00,그니까.... 느그지사 잘못하는거 알고는 있구나...
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,몬드리안,2021-04-26 11:02:00,"중대본 회의 참석도 제대로 안하고, 방역이 어떻네, 백신이 어떻네. 뇌피셜로 떠들다가 역관광 당하는 이재명 ㅋㅋㅋ"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,늘해랑,2021-04-26 11:15:00,정세균씨도  감은아닌듯
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,홍송,2021-04-26 11:27:00,대깨를 없앨 사람은 이재명밖에 없다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,소요유,2021-04-26 11:50:00,사실대로 말했구만요 뭔 비판이요?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,one,2021-04-26 11:58:00,비판할 것은 비판해야지?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,justice,2021-04-26 12:04:00,이재명 찬양한다고 그 잘못이 덮어지는건 아니죠..이젠 똑똑한 국민들이 다 기억합니다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,정현이,2021-04-26 12:26:00,자기부상하려고 비판한다는 너님이 더 웃깁니다
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,417338150,2021-04-26 13:08:00,세균맨이 설마 대통령을 꿈꾸는 것은 비극의 시작입니다. 언능 꿈 깨세요.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,다정다감,2021-04-26 13:09:00,이낙연 보다 세균이가 나은 것 같음.  이재명 런닝 메이트로 정세균이 차라리 나음.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,양양이,2021-04-26 09:51:00,"서로 왜? 못잡아먹어서 안달인가 몰라요....
어른이면 어른답게 행동해야지...뒷담화? 라니...
인성이 ..."
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,섬진강,2021-04-26 10:17:00,"세균이도 못된짓부터하네
이름대로 세균인가"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,파천,2021-04-26 10:59:00,ㅋㅋㅋ 이것들은 할말 없으면 원팀이야...ㅋㅋ
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,GOLD,2021-04-26 11:13:00,"이재명은 문재인한테 더했다.
찢빠들은 지금도 재앙이 거리면서 국짐당이랑 똑같이 증오하잖아"
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,응아니야,2021-04-26 11:14:00,사실을 말해도 뒷담이래 ㅋㅋ 그럼 이재명은 구라왕이세요?
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,파란하늘,2021-04-26 11:23:00,다음에 들어와 보면 외국인 수준을 넘어 외계인으로 보이는 사람들이 참 많기도 하다.
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,justice,2021-04-26 12:02:00,아니죠 아무리 같은 당이라도 잘못한건 지적하는게 어른다운 거죠.. 내 식구라고 잘못한거 무조건 덮어주면 되겠습니까??
"[시선집중] 정세균 ""이재명, 중대본 회의 잘 안 나와.. 윤석열은 강적 아냐""",2021-04-26 09:41:00,백목련,2021-04-26 12:19:00,요즘   국민들은  똑똑해   지지도  안  나오는  사람   표 안줘요.    정정당당하게  경선하면  됨니다.
