제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,법과정의,2021-04-01 23:41:00,"내가 원래 이재명 지지는 안햇는데
이젠 이정권  너무 유악해
그냥 권력 다내주고
무릎끓고 잇어

처음부터 문제건들을
잘 처리햇어야지
윤씨검찰, 부동산아파트값문제
보수기득권 언론세력 

아주 강하게 처리 햇어야햇지
여당 이대표가 뭐라그랫나여
야당 국민짐들 아주 사거리
박멸해야한다고 햇다

그렇게 약히게 해서 
무엇을할수잇나

그냥 권력을 야당 아기리에 쳐
넣어주어라

글두 수십년을걸려
잡은  민주권력을 그렇게
줄순없지 

그 궈녁 이재명한테 주어라
그러면 모든걸 강하게
잘 처리할것이다

이정권은 너무 유약해"
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,leeyhae00,2021-04-02 00:05:00,공감  100%
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,lemontree,2021-04-02 00:29:00,이 어처구니없는 댓글이 내가 들은 최고 거짓말.
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,왕자,2021-04-02 02:24:00,니거짓이 쵝오
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,woots,2021-04-02 06:43:00,초딩이냐?
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,하늘의 채찍,2021-04-02 11:46:00,"이거 다 새빨간 거짖말인거 다 아시죠?
최고의 거짖말은 이거아냐"
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,시인,2021-04-01 22:27:00,"그러면 4년동안은 뭘 했나...조국 살리기....윤석열 죽이기.
이거말고는  생각나는게 없는데..."
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,mosac,2021-04-01 23:46:00,너무 나도 한게 많아서 셀 수 가 없단다. 너 같이 허구한날 극우 유튜브 방송만 보면 실제 세상 돌아가는 상황을 알 수 있겠니?
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,쪼리,2021-04-01 22:10:00,"적페를 등에 업고 정권을 얻었으면  그 만큼 국민의 마음을 얻는 정치 정책 법률 경제 사회 문화 를 해야 되는대

정말 배은 망덕하죠 

자기들 안위만 생각하고 지들식구만 감싸고 남의말은 듣지도 보지도 않고

검찰에서 기소하거나 계류중인걸 권력의 힘으로 누르고 

민주당이 간신당에서 다시 민주당으로 돌아가려면 현재까지 이슈가 되거나 법에 계류된 인사들을 다 정리하고

석고대죄하고 협치하고 해야된다

바람이 때론 따뜻하게 불지만 살을 애는 바람이 되어 눈물 콧물 다 흘릴수 있다는걸 알아야 되는대"
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,제노비오,2021-04-01 23:25:00,"제대로 모르시는거 같은데? 검찰이 자기들 편의에 맞게 수사하는데 그걸 가만히 둡니까? 김학의 사건 처리한거 보시고, 이번에 검찰 술접대 받은거 뭉개는거 보시면 답 나오는데? 정말 그런 것도 모르시고 상황을 그리 분석하시다니...그 지경이니 국민을 개돼지로 보는 겁니다. 이 세상 바뀐거 하나 없습니다. 청와대 직원 새로 뽑는다고 세상이 바뀌는 줄 아세요?........지금까지 검찰이 해왔던 죄수들 협박해서 위증으로 판결 이끌어내는게 얼마나 나쁜 일인지 상상이나 되십니까?"
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,Airforce,2021-04-01 23:50:00,"쪼리/ 검찰의 선택적 수사에 대해서는 어떻게 생각하는지? 
나경원 아들 논문 문제가 터졌을 때  조국 대비 수사는 했는지?
그런 부분들을 볼 때 현 검찰에 대한 공정성 자체가 없다는게 됩니다.
물론 조국의 지지자는 아니지만 법은 만인에게 평등해야 하는데 
특정인에 대한 선택적 수사와 선택적 정의를 행하는 현 검찰의 행위에 대해서는 한번 생각해보시기 바랍니다."
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,세종대왕빠,2021-04-02 00:53:00,"협치는  
상식적인  인간하고   가능한것임"
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,카루소,2021-04-01 22:24:00,난 촛불이 횃불이 될 줄 알았다. 나라의 앞길을 밝혀줄 줄 알았다. 촛불이 성냥불보다 못한 화력이 될 줄 몰랐다. 자기 편만 고집할 줄 몰랐다. 그랬기에 다시는 너희들을 안보기로했다.
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,하늘의 채찍,2021-04-02 11:43:00,응 그래 잘가!
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,김정빈,2021-04-02 00:44:00,"김어준이 발목 잡힌듯 하니
표창원이가 멍석을 편다.
표창원은 참으로 교활한자다. 좀전 한국일보에 교활한 썰을 풀더니 어느덧 좌익에 대표확성기 mbc에서 또 교활성을 드러낸다.
이자는 김어준보다 더한 독기를 가진자다. 또 비열한자다. 그래서 지 독에 스스로 
녹아 날 자이기도 하다.
두고보자."
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,YR,2021-04-04 10:53:00,멀정한 표선생한테 왜그러심?  김어준 측근이심?ㅋㅋ
"[뉴스하이킥] ""윤, 혜성같이 나타나 혜성같이 훅 갈 것""",2021-04-01 21:51:00,이광규,2021-04-01 22:53:00,그래도 당신은  소신이 있다고 생각했는데 .  똑같은데  정권에  빌붙어  기생할려고  하나봐. 윤석열총장이  그렇게 무서우나   처음에는 그렇게 칭찬하더니   당신들이 잘했으면 이러지  않았을것  달면  삼키고 쓰면  뺃어  정말 니쁜놈의  집단이네
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,클라 드림,2021-03-26 10:44:00,이상돈 의안철수 그렇게 얘기하면 안 되지 네가 잘하는게 뭐 있다고 하여간지 잘난 척
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,나크미,2021-03-26 10:19:00,"배은망덕한 인간
뜻이 달라 헤어졌으면 
한 때의 인연으로 입은 덕을 생각하면
뒷담화는 하지 말아야지 인간아
이상돈아 부끄러운 줄 알아라"
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,아무튼 난,2021-03-26 10:31:00,얘는 맨날 나와서 안철수 까는 게 직업임???ㅋㅋㅋ 나이 먹고 부끄럽지도 않나??
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,Impartiality,2021-03-26 10:36:00,"진정성이 필요하다.
철수에게는...

국민의힘에 들어가서,  헌신하고,  공헌하고, 책임실적도 올리고 ... 인정을 받고

내년대선이 아닌,  6년후 대선에 출마해라.

절대 늦는게 아니다."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,리시안,2021-03-26 10:20:00,부자에게 세금올리는정부는 실패라니  아직도 이런생각을 하고있네 이상돈 ㅉㅉ
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,상어밥,2021-03-26 10:24:00,서민은 월소득 10프로 세금 대기업은 0.000000000000000000000000000000000000000001프로 정상이다
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,Joe,2021-03-26 10:43:00,"프레임 전쟁이기 때문입니다.. 조중동, 한경, 문화, 세계,  (대구)매일 신문, 등등 적폐 언론의 세금 폭탄이라는 프레임 때문 입니다.. 98%의 국민들은 부동산/종부세와 아무 관계가 없는데도 선동에 넘어가는 겁니다.."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,앤드,2021-03-26 10:01:00,안철수 결국 이용당하고 팽~
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,jacob,2021-03-26 10:03:00,"이상돈이도 남 말할 자격되나?
여기 저기 기웃거리다가
이제는 안불러주니 험담이나 해서
존재감 구걸하려고...?"
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,요산요수,2021-03-26 10:04:00,예리하십니디~~!!
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,고운선생,2021-03-26 10:17:00,"기회주의자 이상돈의 예측은 지금까지 들어맞은 적이 한 번도 없다. 이회창 특보, 안철수 특보..."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,Outsider13,2021-03-26 10:06:00,"이상돈 당신이나 잘하시오...정치 떠났으면 닥치고 있지...
어디 한자리 차지 하려고 또 기웃기웃 거리네..."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,Joe,2021-03-26 10:44:00,그래도 이상돈씨는 양쪽도 정확하게 보는 것 같은데요..
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,산하,2021-03-26 10:14:00,"세금을  올리든  어떻게  하든  부동산은 반드시  잡아야  한다  
수단과  방법을  가리지밀고  부동산  만큼은  꼭  잡아야 한다

서서히  나타날것이고  불로소득한  인간들 반드시 잡아   투기근절시키고  
정상적인   가격을  만드는것이  원칙이다...."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,ryu1383,2021-03-26 10:10:00,안철수를 그만 흔들어라
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,천장지구,2021-03-26 10:43:00,안철수는 흔들고 뭐고 할 재목이 아니잖나. 그저 오락가락 좌파에서 극우까지.. 정체성도 없고.
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,잎새,2021-03-26 10:54:00,"누가 안철수 흔들었나??
혼자 흔들리고있는거지!!!!!!!!!!!!"
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,월남인형,2021-03-26 10:06:00,그래도 세금은 올려야 된다
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,김희진,2021-03-26 10:11:00,"이상돈
자력으로   국회의원도   못하는 주제에
ㅍㅎㅎ"
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,곰팅이,2021-03-26 10:04:00,"쉿.
철수의 비밀을 너무 알리지 마세요.
국힘당도 찰스의 맛을 느껴봐야, '아~~~~ 내가 왜 그랬을까.'하고 땅을 치며 후회하겠죠."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,just,2021-03-26 10:51:00,"이상돈 이분은 정말 불쌍하고 안타깝다

뭐가 맘이 꼬였는지는 몰라도

그래도 한동안 한솥밥 먹었던 사람이 

사나이가 치졸하고 째재 한지 

생긴대로 노는 구마

ㅉㅉㅉ"
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,sky2001,2021-03-26 10:43:00,"재산세, 종부세 올라서 기존보다 훨씬 더 많은 세금을 내는 국민의 비율은 10퍼센트도 안 된다.
부자들에게 거둘 세금을 올려서 문재인정부가 망할 거라고?
아주 틀린 말은 아니다.
대한민국은 조중동 손아귀에서 놀아나니까.
명칭도 무시무시한 세금폭탄이라는 말로 연신 공갈을 쳐대면, 대다수 서민들은 자신이 거기에 해당되는지를 따지지도않고 정부 욕부터 하니까.

세금 더 올려야 한다.
특히 부동산 관련 세금은 지금도 턱없이 낮다.
집값은 10억이 올랐는데 세금 천 만원 더 낸다고 폭탄?

손바닥으로 하늘을 가려라."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,송건섭,2021-03-26 10:31:00,이상돈 이자는 안철수 대표님 은혜로 국회의원 한 놈 이.헛소리 금그만해 라
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,소크라테스가 니친구냐,2021-03-26 10:09:00,김종인. 이상돈 이사람들은 안철수에게 감정이 많치...................................................감정이 안좋을수도 있지만 공식적으로 함부로 이렇게 지꺼리면 안되지................................
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,율리안,2021-03-26 10:13:00,"1년후 딱 그림 그려진다
국짐당은 윤씨를 밀어줄테고
삐진 철수는 또 탈당해서 대선 나오려 하겠지...."
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,잎새,2021-03-26 10:58:00,"윤씨밀어줘도 못나올걸 많은 사람들이 벼르고있을걸......... 조국한테 한것처럼 똑같이 당할걸 각오하면 나오든지...
 안철수는 국민의 짐에 외면당하는거지!!!!!!"
"[시선집중] 이상돈 ""안철수 도움보다 피곤하게 할 거라는 걸 김종인도 아는 것""",2021-03-26 09:51:00,장진주사,2021-03-26 10:33:00,"ㅋㅋ
각박하고 협량한 대한민국 정치판에서 이쪽 저쪽 다 대표해봤으니 
이미 능력은 입증 됐고, 차라리  이번 대선전에 정개 개편하고 
직접 후보로 나서서 대의를 망각하고  지들 가족들만 잘입고 잘먹는 정치 소인배들 쓸어버리자!!"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,이도연,2021-03-25 10:54:00,"김무성 유승민은
국힘에 마이너스다"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,tjqwo,2021-03-25 10:28:00,국짐당은 없어져야할당  같은데~~
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,풍차,2021-03-25 10:52:00,박형준 의혹 기사는 하나도 안나오고 관심없는 유승민 기사만 나오네 포털 박형준 기사좀 내보내라
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,박창규,2021-03-25 11:02:00,지지율  올라간다고  촐량대지  마라
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,거공,2021-03-25 10:25:00,"김영춘 박영선  두분 시장
확신 합니다"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,김자,2021-03-25 11:25:00,"후후
희망사항임을 분명히한다
안철수는 국짐당 통채로 먹으려 안달이고
김종인은 안철수 아용해머꼬 토사구팽 시키려 기회볼것"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,hope1,2021-03-25 10:42:00,아무리여당이 미워도 국짐당은 아니다.
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,김자,2021-03-25 11:27:00,"안철수는 국짐당 통채로 먹으려 안달이고
김종인은 안철수 아용해머꼬 토사구팽 시키려 기회볼것
어느쪽이 이기든 대한민국 국민에겐 대 마왕 적패 하나가 키워진것
그 뒤치닥꺼리하느라 또 얼마나 힘들꼬"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,횡설수설,2021-03-09 21:47:00,"더러운 엿검 짜장을 
감히 누구에게 비교를~
윤가가 인권변호사를 했어 세계평화를 위해 헌신을 했어
갖다 붙일걸 갖다 붙여야지~

나라법 제것처럼 남용횡포 저지른 너ㅁ~
수구들이 바람 넣어주니 좋다하고 날뛰는 꼴이라니
505 청소해 뒀다
장모 모시고 기들어가라 해라"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,여포,2021-03-09 21:41:00,언론 윤석열 그만 좀 말하시지.
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,AlexYoo,2021-03-09 21:42:00,"노통을 쓰레기와 비교하다니.....
세상 참 우습게 보네 이것들이."
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,넓은 세상을 향해,2021-03-09 21:47:00,"노통을 어디다 갖다붙이노 감히
선배세컨을  데리고 사는  쓰 ㄹㅔ 기  를"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,나,2021-03-09 21:55:00,별......퉷
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,잠비,2021-03-10 07:34:00,추장관 부하 이상 이하도 아님 ㅋㅋㅋ
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,김미연,2021-03-09 21:59:00,윤석열감히 노무현대통령님한테  비교해
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,Ing123,2021-03-10 07:40:00,"그렇게들 비싼밥먹고 할일이 없냐
이러니 나라가  이꼬라지지
제발

국민을위해서 머리좀 쓰라
그저 땅투기권력맛에췻낙서 헤롱대니
나라가 국민이 살기 너무 힘들다"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,Willard,2021-03-09 23:21:00,저런 어처구니 없는 짜장을 고노무현 대통령과 비교하다니...
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,갸름한 사각,2021-03-09 21:39:00,본인이 직접하는 게 아니고 전부 언론이 만든 이미지. 하기야 언론이 만든 이미지에 넘어간 호국민님들이 이명박근혜를 대통령으로 뽑았지. 조중동이하 언론들이 또 그런 장난질을 시작하는데 이번에도 호국민이 될까???
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,허브 향기,2021-03-10 07:32:00,언론이 만든 이미지 ㅎㅎ
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,후니,2021-03-09 21:44:00,"어~~이....선 넘었어. 

한참 넘었어...어디 노통의 이름을 들먹여?"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,유목인 바람,2021-03-09 22:59:00,검찰 총장하면서 정치 했다.
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,whgdmsclsrn,2021-03-10 07:43:00,"대통령은 하늘이 점지하는 것이다
왈가불가 하지마라
문화강국 경제강국 미래의 대한민국에
쌍욕이나하는 잡범읗 점지하겠냐?
굽신맨을 점지하겠냐?"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,탈퇴한 사용자,2021-03-09 22:52:00,비교할걸비교해라
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,푸른바다,2021-03-09 22:03:00,"윤은  절대로 대통령 안된다
국민을 섬기는게 아니라
검찰조직에만 충성하는 자이다"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,Trinity,2021-03-10 06:53:00,윤석렬은 자유민주주의와 헌법을 수호해서 국민을 지키는 일을 한 사람이죠.
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,근혜남편_태민장인은남로당원,2021-03-10 07:49:00,"윤석열이 자유민주주의를?
마누라와 장모는 잘 지켰던 사람이죠"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,말복이야,2021-03-10 02:30:00,정치 검새쓰레기를 어디다 갖다붙히냐!!
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,월하,2021-03-10 07:55:00,"이 기사 쓰레기다.
감히 노무현 대통령과 일개 윤가놈을 맞대다니..
예의가 없네.."
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,JBW,2021-03-09 21:52:00,"감히 노무현 대통령을 언급하지마시죠
비교할껄 해야자"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,굿맨,2021-03-10 07:40:00,나라  창피 한일 자살 ㅎ
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,바람소년,2021-03-10 00:53:00,"말하는 꼬라지 봐라 
노무현이 될수 있냐
어디서 감히"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,기사마,2021-03-10 07:13:00,"황교활 되는거지

몰라서 물어"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,WookyungHa,2021-03-08 19:23:00,부패 척결을 위해서는 수사청을 별도로 설립해서 중대범죄는 신속하고 철저히 수사 해야 합니다. 개검들이 지네들 무소불위 권력을 지킬려고 발광을하고 개혁을 저지 할려고 발악입니다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,윤이,2021-03-08 22:11:00,부패는 맨위에 있는데 우짜노...
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 00:38:00,"검찰이  검떡이라는것을 유감없이 입중한  윤사단,
이제 그들의  언어도단  철면피로 무장한   폭력을   막아야죠"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 10:38:00,"그러게말입니다
민주시스템정부  검찰 독립시켰더니
지들이 왕노릇   칼춤에 자폭하며  미쳐가네요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,햇살가득,2021-03-08 19:23:00,"모든 것을 짜고 쳤다고?

정치를 워한 술수를 부렸다고
석열이는 가능하지 간악한 놈.
조국은 이런 뻔뻔함이 없는 것이 문제지
국민들이 의를 알아 줘야하는데."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,나눔,2021-03-08 19:37:00,"윤석열씨 나름 정당성이 있다고 지지했는데
뭐  꼰대 영감과 사전교감 제3지대?
그런사람과 같이 시작한다니 당신도 별볼일 없구려 ᆢ  수구보수  꼰대영감과  허  참 ᆢ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,happy,2021-03-08 20:29:00,그동안 국민의힘에서 코치를 했나 보네요.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정훈98615,2021-03-08 20:48:00,"김종인  헛다리짚엇군
   윤석열  마누라  김건희  비리드러나서  소환당할텐데  뭔대통?
   윤석열사퇴는  마누라비리 드러나서  사퇴한거임
  며칠전  소환한다는등  보도낫엇는데  놓친사람들  많나보군
   범죄입증됏데자나   3월달이 공소시효 만료니  조만간 소환하겟지"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,멋져,2021-03-08 21:00:00,그래서 국민의힘당 윤 갑근이 죄을 감추다 개망신당하고 구속됏는데 사과도 없이 줄행랑
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,파도,2021-03-08 23:07:00,"공무원이 정치를 했다고?
범죄혐의 추가요."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빼앗긴들에봄이왔다,2021-03-09 02:15:00,간악하고도 무식한놈
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,김상철,2021-03-08 19:25:00,수준미달 모자리들 끼리끼리 잘논다. 에레이
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,언덕배기,2021-03-08 20:23:00,mbc  mbc  mbc  mbc . mbc  죽이 합의  죽통
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Rocky Balboa,2021-03-08 19:23:00,검찰수장으로써 자신의 정치발판을 위해서 악의적인 정치수사를 했다는거잫아 처벌을 받아라
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 21:11:00,"표창장이  전정권부패보다 심한가요??
표창장이 장모 잔고증명서300억으로 사기치고.
동업자 감방보내고,돈뺏고,그것보더 나쁜건가요?
극우들 계산법 희안하넹?ㅋㅋㅋ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,내가제일자나가,2021-03-08 21:44:00,남 비방할시간  당신이나 돌아 보시면 어쩔지 그런다 문통 찌레기  라도 던져 줄까요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,바라보면,2021-03-08 22:03:00,역대 최악의 제왕적 정치검사
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,중도,2021-03-08 22:57:00,"증도다...뢍교안 대타냐? 나는 홍즌표가 좋아보이던대..
한우믈만 파잖아.....힘당의  영원하누대선주자감.."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,강감찬,2021-03-09 03:25:00,박정희 살아난줄~~아마도 조심스럽게 예견하는데  니들 등에 칼꽂은 넘은 니들 주변일것 같다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,궁예,2021-03-08 19:25:00,전두환 같은 놈에게 빌붇냐
