제목,날짜,작성자,작성일,댓글
"[시선집중] 성일종 ""吳 재건축으로 집값 오르겠지만 두려워하면 안돼""",2021-04-13 09:46:00,아리,2021-04-13 09:53:00,일년동안얼마나많은일을만들어놓을지걱정됩니다다음시장이 또사년동안 그것만정리하다끝나는건아닌지 문정부오년도적페들이저질러놓은떵치우다끝날것같은데
"[시선집중] 성일종 ""吳 재건축으로 집값 오르겠지만 두려워하면 안돼""",2021-04-13 09:46:00,화광,2021-04-13 10:00:00,우선 재개발보다는 정부의 주택정책을 뒷받침해서 집값 하락이 우선  같아요. 재개발로 집값 또 들썩이는데 1년동안에는 몇몇  동네 위해서 전체 집값 올려 원성 사는 일이 없기 바랍니다.
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,용가리,2021-04-13 17:58:00,"민주당이나 국짐이나
검언개혁 안하는건 똑같드라"
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,김은정,2021-04-13 08:28:00,내로남불   아직도  내로남불
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,dfqvrh,2021-04-13 06:07:00,국민 눈귀를 막는   언론개혁을  해야 합니다 거대 언론들이 자기들 입맛에   맞게 하는 언론은 개혁을 해야  나라  정의가 바로 섭니다
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,시골의사,2021-04-13 05:55:00,내로남불당많하겠니
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,소통,2021-04-13 05:14:00,앞으로 나라국민위해 유승김무  가만있어주세요
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,소통,2021-04-13 05:12:00,홍준표복당제발하라하세요   당간섭하지마라하세요
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,King Choi,2021-04-13 00:45:00,국짐은 헛소리 잘하는넘이 당대표 아녀?
"[뉴스하이킥] ""국민의힘 비대위는 '봉숭아 학당'""",2021-04-12 19:30:00,jhc1012,2021-04-12 19:55:00,제목 꼬라지 하고는 MBC는 언론도 아닌듯..
"[시선집중] 홍문표 ""김종인 '아사리판', 정치적 망발.. 제3신당에 함께 한다면 부화뇌동""",2021-04-16 10:03:00,음냐리,2021-04-16 10:19:00,"난 김종인이 고만 은퇴했으면 
하고 바라는 사람인데
한데 맞자나 아사리판
니네 하는꼴이 아사리판이 아니면 뭐냐?"
"[시선집중] 홍문표 ""김종인 '아사리판', 정치적 망발.. 제3신당에 함께 한다면 부화뇌동""",2021-04-16 10:03:00,sjpark,2021-04-16 10:05:00,그럼 오세훈. 박형준 처럼 당내에서 찾아야 하는데 등잔밑이 어둡다라고 박근혜 전대통령 직무정지시 대통령권한대행 하여 무사히 국정을 마무리한 황규완 전총리도 있죠. 임진란 선조를 도와 난세를 이끈 영의정 류성룡. 위나라를 다시 세운 조조와 같죠
"[시선집중] 홍문표 ""김종인 '아사리판', 정치적 망발.. 제3신당에 함께 한다면 부화뇌동""",2021-04-16 10:03:00,음냐리,2021-04-16 10:20:00,"뭔 개똥같은 인물에 감투한번 
거창하게도 씌워준다 
유성용?조조?
지하에서 우시것다"
"[시선집중] 성일종 ""쫀쫀해 보여 양보.. 안철수, 져도 선거에 협조한다 약속했다""",2021-03-23 10:07:00,pablo,2021-03-23 18:37:00,"철수가 철수하고 오세훈이 된게 다행일세
오세훈이  땅투기꾼이  박영선에게는 많이 약하잖아
고민정에게도 물먹은 사람 아이가
돈버는  기술은 지 고대선배 쥐바기한테 잘배웠어
쥐바기는 나라땅 말아먹고 세훈이는 서울땅  투기해떼돈벌고"
"[뉴스하이킥] 김재섭 ""현시점에서 사면요구 부적절, 탄핵 정당성 논의 또한 옳지않아""",2021-04-22 06:07:00,레인저,2021-04-22 11:43:00,"니놈 선배들이 사욕이 앞서
탄핵에 앞장섰지
정권 뺏기고 지금 정권 찾겠단다
개가 웃고 자빠졌다"
"[시선집중] 김근식 ""이번 보궐선거 승리로 윤석열 입당 가능성 더 높아져""",2021-04-08 09:39:00,그림자,2021-04-08 10:29:00,"가지가지한다
방정맞은입이  화를부른다
깜도안되는게 개소리털지마라"
"[시선집중] 김근식 ""이번 보궐선거 승리로 윤석열 입당 가능성 더 높아져""",2021-04-08 09:39:00,히얀사랑,2021-04-08 10:23:00,"그래요
다아 데려 가세요
청소두 쉽게 해야지요."
"[시선집중] 김근식 ""이번 보궐선거 승리로 윤석열 입당 가능성 더 높아져""",2021-04-08 09:39:00,미래로,2021-04-08 10:05:00,"그래,쓰레기들 다 국짐당으로 모여라!"
"[시선집중] 김근식 ""이번 보궐선거 승리로 윤석열 입당 가능성 더 높아져""",2021-04-08 09:39:00,sunlim,2021-04-08 09:56:00,김근식 네가 해라 대통령 말만하지 말고
"[시선집중] 김근식 ""이번 보궐선거 승리로 윤석열 입당 가능성 더 높아져""",2021-04-08 09:39:00,먼산,2021-04-08 09:47:00,국김당 홧팅 인제. 철수 석열 둘중 대선후보 경선하믄 되것네
"[시선집중] 김근식 ""이번 보궐선거 승리로 윤석열 입당 가능성 더 높아져""",2021-04-08 09:39:00,수,2021-04-08 09:47:00,"윤석열 보유국
.화이팅!"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,joo,2021-04-09 21:41:00,"욕도 아까운 넘이네
윤짜장
그럴려고 조국장관만 그렇게 악마처럼 달겨들었니?"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,pjy1120,2021-04-09 20:00:00,야권에는 제대로 된 인물이 하나도 없다!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,^^♡,2021-04-09 20:07:00,호호 ᆢ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,앙드레봉남,2021-04-09 20:10:00,"여권에는 있남?
재명이도 떳떳하지 못한걸루 아는디?"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,-_-_--_--_-_-----,2021-04-09 20:10:00,적어도 성범죄자는 없지^^
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,복~,2021-04-09 20:33:00,정치검찰 영입한데여
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,나이야가라,2021-04-09 20:50:00,"똥덩이로 온 몸을 가릴 위대하고 위대 한 분 들
그 밥에 그 나물 
영원한 국민의 짐 암어리 들"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,공정의 가치,2021-04-09 21:15:00,한쪽만 볼수 있는 외눈박이한테는 보일리가 없지~~ 그래서 더듬나?
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,뭐라는겨,2021-04-09 21:15:00,"지 어려울때  한직에서  손내밀어 총장까지
올려줬더니  배신이나  하는  썩어빠진 자
장모 마누라 구린내 나는 똥파리
국짐당 들어가서 닭그네 사면 시키라고
피켓시위라도 해봐라  참  꼬라지 재밌겠네"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,trinit,2021-04-09 21:16:00,그렇게 하세요.. ㅋㅋ 여당에서는 오히려 더 반가워 하겠네. ㅋㅋㅋ 황교안 시즌2가 매우 기대됨.. .ㅋㅋㅋ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,하늘을날다,2021-04-09 20:01:00,ㅋㅋ검찰이 정치적독립??  니들은 국짐당 2중대야.  전 총장이란게 하는짓봐라.  검찰도 지 안위를 위해 이용했을뿐
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,장군,2021-04-09 20:40:00,"도대체 , 자네들은  추구하는게 뭐니 ~
묻고 십구나 ! 이나라가 정상적으로  
잘 ,돌아간다고 생각들하니~*
4년내내  뭘했는데 ,~*"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,하늘샘 부활,2021-04-09 21:06:00,"스스로 자기부정!!~
검찰직위 이용한 국잠당보호세력=윤석열.ㅋ"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,하늘샘 부활,2021-04-09 21:07:00,"윤석열이 갑자기 현정권만 물고뜯은게..
다 계확이 았었구나.
국짐당고고"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,박경욱,2021-04-09 21:16:00,병원에 가라대께들아
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,하늘을날다,2021-04-09 21:47:00,그래 사람에 충성안한다고해서 한직에있던거 임명권자 뜻에 따라줄거라 믿고 임명했더니 뒤통수친거지.  사람속을 어찌다알겠음?  적어도 검찰 개혁하라고 보냈으면 개혁해야지 어디서 수산권가지고 깡패짓을함?  덕분에 검찰개혁의 필요성을 느끼게되었지만 지가 그렇게 조직을 중요시했다면 정치적 행보는 좀 미뤄놔야되는거 아닌가?  검찰청에있는 검사들은  뭐가됨?  처음부터 자기밖에 모르는 짐승이었던거임.
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,오동추,2021-04-09 23:09:00,"주군을 위해 죽지는 못해도 
주군의 등에 칼을 꽂고 그것도 모자라 
적진으로 보따리를 싸는 저 인간성이란........."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,영선14,2021-04-09 20:01:00,"그렇지~
갈곳이 거기밖에없지
그나물에 그밥
니들은 영원히  안보고싶다"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,영훈,2021-04-09 21:14:00,박근혜 보낼땐 장하다더니 ㅎㅎ 사회에서는 본인이 정직해도 욕먹는다는거 ~
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,제임스리,2021-04-09 22:54:00,그렇게 못 살게 했는데 당연히 그쪽으로 가겠지...
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,권준호,2021-04-09 23:15:00,허 ㆍ참
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,써빅,2021-04-09 20:00:00,말세다.
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,양파,2021-04-09 21:03:00,결국 정치 했네
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,dlfqpcndqkrauf,2021-04-09 21:18:00,"선거 끝나니 ..

국짐당 알바들 싹 빠져나갔네"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,푸른바다,2021-04-10 00:27:00,말세같은 소리하네!!!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,모우리,2021-04-09 20:17:00,"인간같지않은..  장모, 마누라 인성수준이 그러니 똑같지..  저런사람이 검찰총장이었다니... 대한민국 개망신이네!"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,안기호,2021-04-09 19:59:00,"헐 챵피해요
검찰총장 그만둔지
2~3달만에 정치
ㅍㅎㅎㅎ  검찰조사제대로
했겠나
부인 장모조사는 투명하게했겠어
정치참쉽네"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,bluesky2531,2021-04-09 20:07:00,겁나나?
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,칼피스,2021-04-09 20:34:00,"다 계획이  있었던거네요
일련의  과정이   이젠  이해가 된다"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,고집,2021-04-09 21:04:00,문재인보다 백배나음
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,솔바람,2021-04-09 21:19:00,윤석열 파이팅
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,보리나무,2021-04-09 21:28:00,"■뭔가 보이지 않는 손의 일루 기득권들의 시나리오가 흘러가고 있는 것 같네요.

오세훈 후보가 시장이 되었으면
오히려 윤석열 총장님의 지지율이 높아져야 되는데
갑자기 지지율 하락이라고 띄우면서, 
윤석열 총장님을 죽이기 시작하고.

국민의힘 관련자들을 이용하여
홍준표 입당을 띄우면서
뭔가 시나리오가 전개되고 있네요~

■윤석열 총장님은,
이런 상황에서 입당을 하시면 
대선 후보는 커녕, 후보 경선에 참여하게 되어
아예 대선 후보가 될 수 있는 기회마저도 
완전히 야바위꾼들의 술수에 의해 봉쇄될 수 있겠네요~

정신 차려야겠네요~"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,KS,2021-04-09 21:36:00,부인 하고  장모는 결혼전에  한거라잖어  그라고  검찰총장  했던사람은  정치하면 안돼냐  민주주의에서  하고십으면하고. 말고십으년말고 그런거지
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,라임,2021-04-09 22:23:00,꼭 대선 나와서 이재명과 붙고 결과는 볼것도 없지만 . 기대 됨 . 이상 .
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,Sunny Lee,2021-04-09 23:04:00,뭐가 창피하지. 부끄럼을 모르는 민주당과 문제인도 지금 그대로 앉아서 정치하는데....정치 마인드는 내로남불로...
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,카리스마,2021-04-09 23:18:00,"너가 정치에대해아냐??
개나소나 다하네~"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,코스모스,2021-04-10 00:20:00,니들 꼬라지나 부끄러운줄 알아라 제발~
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,새롬우주,2021-04-09 21:15:00,"대한민국 정치사에 이런 쓰레기는 없었다.
자기몫 챙길려고 들어가 
국가, 국민, 정부 여당, 검찰을 난도질하고 그 덕으로 
국힘에 입당에 대선 후보한다고?"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,소원,2021-04-09 21:47:00,정답!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,플라멩고,2021-04-09 22:06:00,"왜
착한국민들이
당신들 양심없고 비열한당신들로인해
서로 대립하고
서로 분열해야하냐
너희들이  죽을때
과연 
무슨생각하며눈감을지
궁금하다
착한국민들이여
국민들끼리
뭉치자구여
이런사람들때문에
왜
우리끼리이럽니까"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,블루원,2021-04-09 22:41:00,개 돼지들과 함께   놀겠지요
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,해밀,2021-04-09 22:43:00,빙고~!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,푸른바다,2021-04-10 00:25:00,"하모 우짤긴데 니가뭐꼬????
아직도 떵인지 된장인지 모르겄나!!
야이마야 정신 챙기라!!!"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,파란하늘,2021-04-09 21:26:00,검찰과 대한민국의 국민과의 대결이군!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,24K,2021-04-09 22:31:00,"석열이 임마  마눌은 술집여자고 장모는 최순실이 가족  이라카데  장모가 최순실이 돈 관리하는여자인가봐 완전 콩가리 집구석에 장가 가뿐네  이자석 도라 삔거  아이가  검찰총장이 
마눌하고 장모말듣고 조국털고 추미애 한테 덤비고 그것도  모자라 지총장시케준  대통령한테까지 덤비고 ㅠㅠ
우리나라는1년안에  곧 망한다고 내 부산시민으로써 장담한다 ㅠ"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,-단독-솔직히말해서,2021-04-09 20:22:00,잘 하셨어요. 제 집 찾았네. 적극 찬성합니다. ㅎㅎㅎ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,겨울이가고봄이오겠지,2021-04-09 20:31:00,"배신자.
배신의 아이콘."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,박현철,2021-04-09 20:38:00,똥집?개집?ㅎㅎㅎㅎㅎ아무리그래도 국짐이 정권 못잡아요..ㅎㅎㅎㅎㅎ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,연화경,2021-04-09 20:43:00,윤석열~화이팅입니다
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,나이야가라,2021-04-09 20:46:00,ㅋㅋㅋ ㄹㅇ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,한돌,2021-04-09 20:51:00,"푸하하하...
크크크..."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,cjscjd2776,2021-04-09 20:52:00,털어보면 볼 만 할텐데...   특히 마눌
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,규피드,2021-04-09 21:28:00,제집? 별장은 학교?
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,jin eng,2021-04-09 21:56:00,"민주당은 잘 하다가 조금만 삐끗하면 배신자 아이콘 씌우네!저러니 공산당소리 듣지!
윤석열이 어떤 사람 이었는지....문통이 왜 그자리 앉혔는지....청와대 수사도중 내려 앉은것까지....
현대판 전두환 보는거 같네"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,Krapignam,2021-04-09 22:02:00,"위선자
한입으로 두말 하는자
신뢰가 안가"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,마르시아,2021-04-09 23:08:00,ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,pjy1120,2021-04-09 20:01:00,장모랑 마누라 수사 들어가면 낙마됨!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,Nvelocity,2021-04-09 20:16:00,"저쪽 진영은 부정과 비리도 아랑곳하지 않아요. 부동산 투기하고 사기치는 오세훈도 뽑아주는거 보면 그냥 문재인에게 정치 보복할 수 있는 사람이면, 무조건 뽑아줄 분위기 입니다."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,박지수,2021-04-09 20:17:00,물질적인 증거가없으면 뭐다? 생태탕이다~
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,articlelab,2021-04-09 20:46:00,검찰이 감싸주고 언론이 부풀려서 칭찬릴레이 벌일겁니다
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,金錦材,2021-04-09 21:08:00,야  장가  가기전  처가집  일 까지  책임 있냐  니 마누라  초등때   당한거 지금 책임지냐
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,후리지아,2021-04-09 21:31:00,우리가 남이가
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,ktwaii,2021-04-09 22:10:00,박형준 낙마됐나? 이명박 낙마됐나? 슬프다
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,clout,2021-04-09 23:41:00,찌라시들이 고이 덮어줄것임
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,kim hs,2021-04-09 19:59:00,이런개 대권후보  지나가는개가웃는다
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,고집,2021-04-09 21:06:00,니들은   낙연이찍음되지
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,바르게좀살자,2021-04-09 21:06:00,"역대급 영부인
기대가 됩니다"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,행사모,2021-04-09 21:42:00,그래 실컷 비웃어라 멀지않아 피눈물흘릴것이다
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,사니조아,2021-04-09 21:46:00,ㅋㅋㅋㅋㅋㅋㅋ   하는짖이
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,아랑이랑,2021-04-09 19:59:00,"근식이는 부끄러움이 없다.
양심의 무게가 몇근일까?
시대의  부끄러운 인물 탑5 안에 들어갈거고
역사는 기록할것이다.
근본없는 식자 근식."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,고집,2021-04-09 21:08:00,더불어만진당 사람들보다 훨나으니 걱정말어
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,에뚜아르,2021-04-09 21:11:00,님짱
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,나폴레옹,2021-04-09 21:16:00,"근본없는 자식이라...
딱 맞는 말씀이네 ."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,운수대통,2021-04-09 21:31:00,너희 대깨만 하겠냐?  ㅋ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,건강한 먹거리,2021-04-09 20:40:00,"윤석열은 양심이 없군.

정치권에 들어가기 위한 발판으로 
여기저기 선을 넣어서 총장되려 했던 것인가

윤석열은 스스로 생각하기에
총장했던 자가 정치권에 들어가는 것이 
옳다고 생각되는가?

당신의 선배가 총장을 한 후 
몇달만에 어느 정당에 들어가거나 
대권에 도전하는 정치를 한다면 
동의를 할 수 있겠는가?

윤석열의 파렴치하고 뻔뻔함은 
국민 발암당에 적합한 사람인 것은 인정."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,읍읍이,2021-04-09 21:24:00,진짜 윤석렬 대통령 되면 군부독재가 아닌 검찰독재 되는거 아니냐??...... 검찰이 법원 불법사찰 해도 법원은 아무소리 안한거 보면... 진짜 중국 일본 미얀마 꼴 날거 같어....
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,Truth,2021-04-09 21:41:00,두말하면 입아프지 ! 파렴치의 끝판왕!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,황미정,2021-04-09 22:30:00,"사람에 충성하지 않는다는 말에 감동했음
대통령 되셔서
대한민국의 법치주의를 지켜 주셨으면함
장모는
엄밀히 말해 혈연관계는 아니죠
이래라 저래라 못하죠
하지만
자식은 다릅니다
부모가 책임을 져야 합니다"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,ju,2021-04-09 23:03:00,더러븐당만할까
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,상준,2021-04-09 20:00:00,서울처가  윤장모 부산딸부인 난리도아니네
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,Sakartvelo,2021-04-10 17:35:00,윤씨의 잘못이 뭔지 중요하지 않고 그의 잘못이 100가지가 있다고 해도 이 상태로 민주당이 가면 정권이 국힘당에개 넘어간다. 이명박의 비리가 있다고 해서 안찍은 분 거의 없다. 2007년 노무현 지지율이 바닥이었기 때문에 명박이 당선된 것이다. 2007년 대선을 반복하고 싶은가?
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,짜장짜장우동탕슉,2021-04-09 20:09:00,짜장면으로 싸대기를 날리고 싶네요! 검언포털동일체에 대한 철저한 수사와 개혁을 촉구합니다!
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,멋져,2021-04-09 20:57:00,그래서  국민의힘당  윤  갑근 죄을 숨겨주다 추미애 때문에 망신 당하고 구속 되구나 역시  우리가 남이가구나
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,제한된닉네임,2021-04-09 21:10:00,짜장면으로 왜 늬미 싸기대를 날리고 잡은디?
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,창공,2021-04-09 21:31:00,"수준이하,저질로 느껴지는데,
인간아, 인간아 왜 사냐 왜 살아 인간아?"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,메론,2021-04-09 21:50:00,어이 똥개   계속짖어라
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,sangwoon Park,2021-04-09 22:10:00,"찌질하게 있던거 총장 시켜 놨더니 
개가 주인을 무는 격이네!!!
검찰 니 들이 역시 다 그쪽 이구나~~~"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,왕대,2021-04-09 20:01:00,"천하 배신자 넘~
감투 준 여당 배신하고
야당 진영에 스며들어 영웅행세하는 참~ 이상한 넘~~"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,kmsjcy,2021-04-09 20:12:00,또라이데스
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,1동,2021-04-09 20:40:00,감투를 편들라고 씌워주는거임??
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,geulee,2021-04-09 21:00:00,생긴것부터 오만한게 인상 드럽게 생겼죠.  사람 인성은 얼굴에 나타남.
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,고집,2021-04-09 21:09:00,배신은  문재인이 본을보였지
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,하늘샘 부활,2021-04-09 21:10:00,"윤짜장 인성드럽네..
자신을 한직으로 시골로보낸 
국짐당 품으로가서 대권꿈 꾸려고.
시골에 있던 자를 불러 출새시켜준검찰총장시켜준
문재인정부 등에 칼꽂고.

웃긴눔"
