제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,deepheart,2021-03-22 21:27:00,미친. .종북좌파들의  내로남불을   보면서?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,freelimja,2021-03-22 21:38:00,"잊지 않아요.
역사를 보고 배우지 않는 국민에게 미래는 없다고 했으니까요."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,-,2021-03-22 21:43:00,돌아왔으면좋겠다ㅜㅜ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Jacky,2021-03-22 21:57:00,"이명박근혜 2탄 되면 
서울과 부산은 코로나 지옥됨."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,oh바른길,2021-03-22 22:05:00,노무현은 자기가 바위에서 떨어져서 죽었다 누가 밀었다는 야기가 나왔냐
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,영순위,2021-03-22 22:21:00,노무현은   권양숙땜에 자살했어. 요즘왜이리 자살이 많어? 누구 때문이야?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,parkys,2021-03-22 22:45:00,"이번엔, 제대로 선출합시다, 나라가 망하게 생겼어요....능력도 없는 X들이 백성들 고혈을 니노니가내도니가  써번지며 놀고 있습니다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,봄,2021-03-22 22:46:00,"살기싫으니  본인이  뛰어내렸지
참  다아는  사실을 가지고
누가  부엉이  바위에서  말었냐고"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,함께잘살기,2021-03-22 23:04:00,"노무현 팔이 그만해라.
마이 묵었다 아이가."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,깔끔이,2021-03-22 23:49:00,민주당이 되던 국힘이 되던 서민이 힘든건 다 똑같음~ 이번에 오만한 민주당 박살한번 나보시길
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,서산대사,2021-03-22 23:58:00,"현정부에서 근로자들한테 해준 것 있으면 발해보시라하세요.
박근혜정부는 임금피크제 조건이지만 근로자 정년 2년 연장했습니다. 
정부에서 노임단가 정하고 시청산하 도시공사에서 법을 안지키는데
왜 수정명령 지시를 못하는지 정부는 답변해야 합니다.
정부에서 근로자 임금착취를 눈감고 있는 이유가 뭔지 궁금하네요
누가 현정부를 탄생시킨 건지 한번쯤 생각해 볼 필요가 있습니다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,정휘명,2021-03-22 23:59:00,ㅋㅋ 자살인데  규민씨는  모르고 계셨소  부엉바위서 따이빙했잖소  ㅎㅎ   웃기셔  서울시민들은 이미 오후보로  결정된것갖소
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Sun,2021-03-23 00:04:00,국짐당ㆍㆍ폭삭망할겁니다ㆍ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,jaeyoung,2021-03-23 00:41:00,"민주당은  너무 막나갔는데
   진즉 자신들은 모른다 ㅋㅋ

바보들에다  지독한  보복 정치를 보았다  공공을 앞세운  합벅적인  보복정치 형태는 지금까지 봐왔던 어느정권보다 지독 하고  포악했다고 핀단되며 지금껏  늘 어난 나라빚은  젊은이들이 책임지는겨  ??????"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,참으세요,2021-03-23 00:50:00,대깨문 노무현 말 꺼내는거보소   노통 10/1만 따라했어봐  나도 이렇게는 욕 안한다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,주영경,2021-03-23 00:51:00,"돈주뇽돈대해/ 님! 권양숙(노무현마누라)땜에 서방이 자살한거 어찌 아세요? 이건 정말 아는 사람  몇 안되는데? 정확히 아시네요~ 맞아요~ 꼴통기질있고 말 뽄새가 심하게 험하긴 했지만 나름 청렴은 자신하던 노무현대통령! 임기끝나고 봉하내려 갔는데 뒤늦게 마눌이 뒤로 받아 먹은거 알게 되고는 자존심도 상하고 검찰에 불려 다니고, 야당시절 전직대통들 해 먹은거 까댔으니 할 말없게 생기니 마누라,새끼들 죽일순 없고 결국 본인이 자살한거죠~"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,웅이love,2021-03-23 01:31:00,"그 더러운 입으로 노무현대통령을 입에 올리지 말거라
 하늘에서 노대통령이 느그들 하는 짓을 보고 통곡하고 계 
 신다 라도야~~"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,도루코면도날,2021-03-23 01:35:00,"투표 잘해야지요!
서울시민 들이 우습게보이지않게!
지금이 행복한가요?"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,GodBlessme,2021-03-23 01:54:00,난 노무현 인간적으로 좋아했다 ㅡ 근데   뭉가같은 인간하고  인연을 맺은것으로 인해  인생의 마지막이  그리된거라 확신한다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Dong-Ho Bang,2021-03-23 02:16:00,"노무현대통령이 되고나서 지지자들의 가장 큰 실수는 지지하지않고 평가한것.
주변모두가 죽이려고 달려드는데 거기서 평가를 했으니 국정운영의 동력이 떨어질수밖에...

거기서 학습한 사람들이 지금 하는게 연대와 지지.
비판은 이미 주변에서 차고 넘치게한다.
언론 검찰 야당.

원하는 세상에 가까워지려면...
적어도 이명박같은 대통령을 다시보지않으려면 끝까지 끈을 놓아서는 안된다.

정치를 외면하는순간 가장 형편없는 국민의짐같은 정치세력에 지배받기때문이다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Victoria,2021-03-23 03:07:00,"서울시민의 판단력을 믿습니다
설마 더러운 국짐당 것을 뽑겠어요?
박 영선님은 반드시 서울시장님이 될것입니다
모자란 것들은 약이 많이 오르겠네요 ㅎㅎㅎ!"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,백민정,2021-03-23 04:35:00,"미친인간이구먼   니생각에는   박근혜나 이명박이보다 문재인이  정치잘하는것으로 아냐 
이렇게 가난하게  만든대통령이다"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,초코파이,2021-03-23 04:45:00,제발 정신차려라 지금 세상이 그리도 좋냐
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,밝은별,2021-03-23 05:58:00,"너도 부엉이 바위로가라.
그러면 마음이 편할것이다,"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,무명씨 3,2021-03-23 07:25:00,친노들이  노무현  등에  칼 꽂은  것  같은데?   내가  막걸리잔을  같이  기울여  본  국회의원  노무현은  꽤  괜찮은  사람이었어  그런데  대통령 노무현은  참  아니었더라   오죽하면  친노들이  자신들을  원망했었을까?  폐족이라고
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,무명씨 3,2021-03-23 07:27:00,나는  토착왜구도  아닌   일본에  세금  내는  본토 왜구를  지지할  마음이  전혀  없네요   그리고  무상급식에  반대한 오세훈이도  지지하고픈  마음이  없어
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,엘샤다이,2021-03-23 08:25:00,그 놈의 종북좌파타령 ! ㅠㅠ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,영원수,2021-03-23 08:25:00,노무현 그만 팔자
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,탈퇴한 사용자,2021-03-09 22:52:00,비교할걸비교해라
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,나,2021-03-09 21:55:00,별......퉷
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,잠비,2021-03-10 07:34:00,추장관 부하 이상 이하도 아님 ㅋㅋㅋ
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,후니,2021-03-09 21:44:00,"어~~이....선 넘었어. 

한참 넘었어...어디 노통의 이름을 들먹여?"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,푸른바다,2021-03-09 22:03:00,"윤은  절대로 대통령 안된다
국민을 섬기는게 아니라
검찰조직에만 충성하는 자이다"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,Trinity,2021-03-10 06:53:00,윤석렬은 자유민주주의와 헌법을 수호해서 국민을 지키는 일을 한 사람이죠.
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,근혜남편_태민장인은남로당원,2021-03-10 07:49:00,"윤석열이 자유민주주의를?
마누라와 장모는 잘 지켰던 사람이죠"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,갸름한 사각,2021-03-09 21:39:00,본인이 직접하는 게 아니고 전부 언론이 만든 이미지. 하기야 언론이 만든 이미지에 넘어간 호국민님들이 이명박근혜를 대통령으로 뽑았지. 조중동이하 언론들이 또 그런 장난질을 시작하는데 이번에도 호국민이 될까???
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,허브 향기,2021-03-10 07:32:00,언론이 만든 이미지 ㅎㅎ
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,JBW,2021-03-09 21:52:00,"감히 노무현 대통령을 언급하지마시죠
비교할껄 해야자"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,굿맨,2021-03-10 07:40:00,나라  창피 한일 자살 ㅎ
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,월하,2021-03-10 07:55:00,"이 기사 쓰레기다.
감히 노무현 대통령과 일개 윤가놈을 맞대다니..
예의가 없네.."
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,여포,2021-03-09 21:41:00,언론 윤석열 그만 좀 말하시지.
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,유목인 바람,2021-03-09 22:59:00,검찰 총장하면서 정치 했다.
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,넓은 세상을 향해,2021-03-09 21:47:00,"노통을 어디다 갖다붙이노 감히
선배세컨을  데리고 사는  쓰 ㄹㅔ 기  를"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,김미연,2021-03-09 21:59:00,윤석열감히 노무현대통령님한테  비교해
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,Ing123,2021-03-10 07:40:00,"그렇게들 비싼밥먹고 할일이 없냐
이러니 나라가  이꼬라지지
제발

국민을위해서 머리좀 쓰라
그저 땅투기권력맛에췻낙서 헤롱대니
나라가 국민이 살기 너무 힘들다"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,기사마,2021-03-10 07:13:00,"황교활 되는거지

몰라서 물어"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,말복이야,2021-03-10 02:30:00,정치 검새쓰레기를 어디다 갖다붙히냐!!
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,Willard,2021-03-09 23:21:00,저런 어처구니 없는 짜장을 고노무현 대통령과 비교하다니...
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,횡설수설,2021-03-09 21:47:00,"더러운 엿검 짜장을 
감히 누구에게 비교를~
윤가가 인권변호사를 했어 세계평화를 위해 헌신을 했어
갖다 붙일걸 갖다 붙여야지~

나라법 제것처럼 남용횡포 저지른 너ㅁ~
수구들이 바람 넣어주니 좋다하고 날뛰는 꼴이라니
505 청소해 뒀다
장모 모시고 기들어가라 해라"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,바람소년,2021-03-10 00:53:00,"말하는 꼬라지 봐라 
노무현이 될수 있냐
어디서 감히"
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,AlexYoo,2021-03-09 21:42:00,"노통을 쓰레기와 비교하다니.....
세상 참 우습게 보네 이것들이."
"[뉴스하이킥] ""윤석열, 노무현이 되느냐 반기문이 되느냐""",2021-03-09 21:31:00,whgdmsclsrn,2021-03-10 07:43:00,"대통령은 하늘이 점지하는 것이다
왈가불가 하지마라
문화강국 경제강국 미래의 대한민국에
쌍욕이나하는 잡범읗 점지하겠냐?
굽신맨을 점지하겠냐?"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,푸른진달래,2021-03-08 19:22:00,이러다가는 호텔 룸싸롱에서 접대나 하던 것이 영부인 되겠습니다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,구김당 로고는 일장기,2021-03-08 19:25:00,나가요  영부인?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,동동주,2021-03-08 19:28:00,"ㅋㅋㅋ
것이~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,인선,2021-03-08 19:38:00,"그럴리가요
국민이 ㄸㄹㅇ도 아닌데"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,ahah,2021-03-08 19:40:00,오호통재라~~~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,보헤미안,2021-03-08 19:46:00,쥴리  노ㆍ노
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,미나,2021-03-08 19:47:00,"쥴 리 
앙대여~~~~~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,이기사,2021-03-08 19:48:00,대박 이게 팩튼가?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,팔공산,2021-03-08 20:03:00,? 나가요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,안졸리냐 쥴리,2021-03-08 20:03:00,저요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,허공같이_,2021-03-08 20:04:00,".

쥴 리 와     멧 돼 지 의

눈 물 겨 운     사 랑   ???

ㅎㅎㅎㅎ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,소보루,2021-03-08 20:04:00,그러게요쥴리
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,타나드,2021-03-08 20:06:00,"청와대가 사기꾼 소굴이 되어
막강 권력으로 국민을 사기로 발라 먹겠네
사기치지 못하고 정직, 근면으로 산 내인생이 억울하다
국민을 정신적으로 고문하고 피폐하게 만들고 
오로지 범죄만이 살길이기에 식칼들고 뛰쳐나가 이놈 푹 저놈 푹

에헤라 디요~@$#@"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,열혈청년,2021-03-08 20:07:00,오~마~이~갓!!!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,nitpicker,2021-03-08 20:07:00,아이들에게 꽃뱀의 희망을 가르치나
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,상상그이상,2021-03-08 20:11:00,이럴수가
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,무위,2021-03-08 20:18:00,32프로 지지율? 그거 야권 후보 몇명 뺀 조사자나 ㅋㅋ 멍청아 그런 훼이크에 속냐
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,tigoo,2021-03-08 20:34:00,"그럴리가요
돈 워리~~~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,앗싸리,2021-03-08 20:38:00,"대에에박~
동서식품인줄 알았는데
접속무비월드 였다니
짜장면이 돈이 궁해도 엄청 궁했나보네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,불비불명,2021-03-08 20:46:00,팩트~~!!!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,용마루,2021-03-08 20:50:00,ㅋ 클날네.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Terra,2021-03-08 20:54:00,기나 고동이나.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,라미라미야,2021-03-08 21:39:00,"상상만해도 끔찍
가능성은 백퍼제로 입니다"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,박진희,2021-03-08 21:45:00,"ㅋㅋㅋ
청량리출신도 영부인 될수있다는 이야기?"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,solsol,2021-03-08 22:03:00,ㅋㅋㅋㅋ 코미디?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,아놀드,2021-03-08 22:32:00,"만약 이지만 , 그리되면 

우리나라 국격은 

룸사롱 국격~~~~~ㅎㅎㅎㅎㅎ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,아놀드,2021-03-08 22:33:00,복부인 이순자도 ~~영부인 노릇했는데~~~~~ㅎㅎㅎㅎㅎㅎ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:36:00,ㅉㅉㅉ 접대하는 사람은 영부인 하면 안되는구나.. 웃긴다 진짜.. 차별도 하네 더듬이들.. 박원순이 성범죄자야.. 그런넘이 시장하는건 괜찮냐??
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,powerkim,2021-03-08 22:42:00,나라 꼴 좋겠구먼요... ㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 22:50:00,최순실이 영부인되는꼴~~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,오뚜기,2021-03-08 22:53:00,아..이제사 쥴리를 알앗네 ㅋㅋㅋ 그런거였어요???
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:14:00,"먹고 살려고 했겠지
불쌍한 홀어머니 부양하러 나오는 사람도 있더라구요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:22:00,"영부인감도 걱정이지만
대통령 뽑는데
장모까지 신경쓰게 될 줄은 상상도 못했어요
이건 뭐 후진국도 아니고~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,백연옥,2021-03-08 23:37:00,"진짜요??
어휴 망측해라!"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,VanDamme,2021-03-08 23:40:00,ㅎㅎㅎ... 대박이네요
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,땅따먹기,2021-03-08 23:56:00,접대나 하던것이라는 표현은 쫌....
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,봄날은온다,2021-03-09 00:17:00,쥴리?????
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 00:40:00,"믿고싶지  않은건지 모르는건지,  
아직도  사나이 윤이라고 칭송파들이 있네요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,삼각산,2021-03-09 01:14:00,쥴리  영부인이 나오십니다 ~!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,MIRU,2021-03-09 01:14:00,쥴리인감??
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,이 진균,2021-03-09 01:27:00,아직도 이런 날파리가  세상을 어지럽히네  너의 말에 책임질날 있겠지
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,가을바람,2021-03-09 02:07:00,"이게 뭐냐면
석열이 여론조사에서 오세출 안철수 빠졌어요
왜냐?
석열이표 잡아 먹을사람 빼고 조사해서 착시로 올라갔음

다시 말하자면
이재명이 여론조사에서 이낙연아 빼고 조사하면
이재명이 약 48%정도 올라감

ㅎㅎㅎ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,준혁forever,2021-03-09 02:42:00,이댓을 본 줄리는 가슴이 설레입니당~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,닉네임을 등록해 주세요,2021-03-09 03:11:00,유명한 줄리
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,여나,2021-03-09 03:49:00,"쥴리도 살아온 게 더럽지만
윤짜장은 더 더러워요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,고산을가다,2021-03-09 05:26:00,그렇게 쉽게? 택도 없습니다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,오오둘둘,2021-03-08 19:25:00,"이게 사실이면  범법자 수사 처벌에
전력을기울려야 할 인긴이  어뚱한짓거리
하고 다넜네  참네   국민들을 억수로
화나게 하는인간이네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Chimera,2021-03-09 06:30:00,"그냥~그러려니하고 생각
순간의 인기는 오래 가지를 못 하는법"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,김상철,2021-03-08 19:25:00,수준미달 모자리들 끼리끼리 잘논다. 에레이
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,언덕배기,2021-03-08 20:23:00,mbc  mbc  mbc  mbc . mbc  죽이 합의  죽통
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,호우,2021-03-08 19:22:00,육갑들 떨고있네.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,지킴이,2021-03-08 19:49:00,나라 물에 말아서 삼키실분들. 아닐까한다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,GrayH,2021-03-08 20:31:00,딱 적절한 표현 이시네요
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,선한사마리아인,2021-03-08 20:45:00,"ㅋ

추호께서 연세가 있으시니.

먼저 해 먹고, 차기는 춘장이 해먹고..

이렇게 합니까??"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,자연산,2021-03-08 21:50:00,"육갑은 점잖은 말씀이네요
꼴깝 떨고 있네 이래야지요?"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,WookyungHa,2021-03-08 19:23:00,부패 척결을 위해서는 수사청을 별도로 설립해서 중대범죄는 신속하고 철저히 수사 해야 합니다. 개검들이 지네들 무소불위 권력을 지킬려고 발광을하고 개혁을 저지 할려고 발악입니다.
