제목,날짜,작성일,작성자,댓글
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-04-01 13:22:00,Really,"@반가운이 조국, 윤미향으로 시작한 지난 4년간 숱한 나쁜짓은 누가 저질렀죠? 이번 선거는 자살한 박시장이 위력으로 여직원을 성추행해서 벌어진 선거죠. 그럼 당신이 뽑지 말자고 하는 최악의 인물은 덜민당 사람이죠?"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:39:00,sj****,"더러운
386인간들
쫏아 내어야
청년들이 산딘"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:24:00,아브라함,"https://www1.president.go.kr/petitions/597226


LH 조기분양 불법행위를 처벌해주세요 > 대한민국 청와대"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:19:00,제이,'공정' 과 '정의' 말장난에 더 이상 속지 않겠다..
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:13:00,고무신,사요나라~
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:08:00,jazp,"70년민주팔이운동권들의 정체는 좌파독재팔이유전자였다,,,
민주당에특화된 진보청년단은 북한청년단과흡사하다,,,무섭다"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:57:00,exite,"바둑은 한번 9단이 되면 대국 한판 두지 않아도 죽을 때까지 프로기사로 연금 타먹고 단이 떨어지지도 않음
근데 그 연금은 젊은 후배들이 대회 나가서 상금 타온 거에서 떼먹음
누가 봐도 개딱지인데
수십년간 아무도 말 안 하고 어떤 놈은 같이 해처먹던 걸
이세돌 기사가 이런 식이면 나 안 해 돌 집어던짐...
거기서부터나마 약간 변화하려나 싶었던 거죠
대단한 사람
저는 조훈현 이창호보다 더 위의 기사로 쳐줘야 한다고 생각함
민주당을 지지해서도 아니고, 바둑을 그들보다 무조건 잘 둬서가 아니라
자기가 디딘 땅의 진보를 생각한 기사이기 때문입니다."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:46:00,sj****,"조국이란자가 그랬지
파리가 앞발을 비비는건
비는게 아니라고
무조건 때려 잡아야 한다구
자
우리 청년들이여
이젠 때려 잡을 때"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:56:00,Jae-Woo,@sj**** 최저임금도 1만원으로 올려줘야~
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:36:00,데빌데드,기레기 기사 믿는 사람이 아직도 있을까?지금까지 선거들 기레기들이 꿈틀되도 안되는거 모르나?
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:10:00,술잔에 뜬달,문재인 정권의 실패는 공정을 화두로 출발하고 불공정을 정의로 둔갑시키는 내로남불에 있다.
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:57:00,Harry Oh,"반성문이라..
선거가 가까워오고 질것 같으니 별 개재애랄을 다하고 자빠지셨군.
그러나 미안하게도 늦었어.
한가지 팁을 알려줄까?
조국이와 추미애가 동반자살을 하면
조금은 가망성이 있어보인다.
아니라면 그냥 가식에 불과 한것이다.
그동안 국정농단과 권력남용한것을
죽음으로 보답하면 혹시 이길수도
있겠다."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:53:00,kre****,"후보를 거둬주셨으면
계속 지지 할 게요"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:28:00,새샘거리,@kre**** 그렇지 않으면 이명박ㄹ내 품으로 가시렵니까?
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:36:00,exite,"공정 문제라면 오세훈/박형준 브라더시를 빼면 섭하지.
오세훈은 시장 자리 박차고
박근혜 정부에서, 코이카를 통해, 2만불 지원 받아, 연달아 해외에 두 번 나가.
이거 불법. 관계 공무원은 징계 받았고, 오세훈은 ....몰랐다.
박형준은 엘시티 2채를 우연히 받았고,
국회에는 지인을 임대료도 안내고 영업하도록 힘썼고
딸은 홍대입시 부정 의혹까지 있다."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-04-01 13:25:00,Really,@exite 박영선이 동경 아파트 한 건만으로도 충분히 사퇴해야지? 죽창 어쩌고 했잖어?
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:09:00,Harry Oh,"@exite 정책으로는 승부하기가 힘든가?
흑색선전하면 유권자가 돌아오나?
니들은 디졌어."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:30:00,새샘거리,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:30:00,새샘거리,"@삭제된 댓글입니다 이자식아
지난날의 운동권의 피로 쟁취한 나라거든?
너는 과일 따먹기만 하면 된다 바보야"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:34:00,우그리,"꿈도 야무지네, 4년동안 이짓을 하고도 내년 대선까지 넘보나?"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:34:00,외톨이참새,"반성문?
때는 이미 많이 늦으리....
돈도없는 청년들의 담뱃값을 올려서 세금으로 쓰면서 정치할땐 좋았지 ?
과거엔 청년들이 민주당의 절대적인 지지자가 아니었던가 ?
게다가 대부분이 자영업자도 아니므로 재난지원도 소외되고....
그들이 이젠 왜 압도적으로 수꼴로 돌아섰겠는가....
그런청년들에게 표를 호소하는 니들이 너무 웃긴다.
그래서 정치때문에 개그가 인기가 없다는 말이 맞긴맞는 모양이구나..."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:28:00,hijoker****,"기레기새꺄 이것도 기사라고 토해냈냐?
쥐바기가 일베화하여 수구화된 20대에 대해 왜 이 정권이 책임을 져야하는가.
그런 놈들이라면 그냥 개돼지로 살다가라하면 되지..."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 19:05:00,Harry Oh,"@hijoker**** 518 홍어가 발악을 하는구나.
웬 경향을 욕해?
그러니 반성할줄 모르는 민주당이 개박살 나는거야.
너넨 디졌어."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:28:00,열이,"박영선이가 20대는 경험치가 낮고
또 누구는 철이 없다하고
류근이는 20대보고 돌대가리라 비하하고
설훈이는 20대가 교육을 제대로 못받아서 지지율이 낮다고 그것도 두번씩이나.
그런데말입니다
이 노타리들은 무덤속으로 깨꼬닥하고 이 젊은이들이 바로 나라를 이끌어갈 세대란말입니다"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:37:00,동대문개목걸이,"@열이 경험치가 낮은건 맞지.철없는것도 맞지. 사회경험치는 현전히 떨어지지. 단, 모든 20대들이라고는 단정짓긴힘들지. 철안든 30대~80대도 있듯이 철든 20대도 분명 있단건지.
정치경험치는 전국민이 없고."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:26:00,한,"민주당의 청년층 = 소수 강성 진보 청년 단체 & 민주당 이념에 부합하는 청년층
그 밖의 청년들의 목소리는 불도저처럼 야멸차게 짓뭉개버리겠죠

민주당에 의해 특정된 강성 진보 청년의 입만 빌려 자신들의 공약을 대신 말하게 하는
잔재주와 미사여구에 속아 드릴만큼 청년들이 한가롭지도 단순하지도 않아요."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:22:00,sj****,"조국이가 그랬지
파리가 앞발 비빌때
때려 잡아야 한다고"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:38:00,동대문개목걸이,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:38:00,동대문개목걸이,"@삭제된 댓글입니다 선거철엔 다그렇잖아요 ㅋ
끝나고나면 입싹!~!내가 언제 그랬냐?라는 행동 바로 보이지.ㅋ"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:12:00,noa****,"박영선이는 오세훈과 tv토론에서 여전히 거짓과 픽션에 근거한 네거티브 공격을 하던데 아직도 정신을 못차렸더구만,청년층이 돌아선 이유가 뭐지 모른단 말인가? 전두환군부시절을 경험하지 못해서 철이 없다구 말하던데.. 요즘 젊은이들이 현실적이더구만, 진정한 정의와 공정을 시대정신으로 알고 있는데 그걸 순진한 청년들에게 교묘히 이용한 문재인의 위선과 거짓과 선동과 분열과 탐욕의 위선을 보았기 때문이란다. 아직도 정신 못차린 민주당 인간들아... 대선까지 기다려라 반드시 법치, 민주주의 파괴한 댓가를 치르게 해 드릴테니...."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 20:33:00,새샘거리,@noa**** 5세훈이가 거짓말 하던데 넌 제대로 듣기나 했나?
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:09:00,정의와 공정,"역사 경험이 부족하다는 박영선말이 딱 맞는 말이지...
애기들이 개언론들 가짜뉴스에 놀아나는 것도 사실이고
60대이후도 역사를 모르는건 마찬가지요 줌마도 마찬가지 아닌가 ?
말은 바른 말이지... 언제까지 다 큰 애기들 수족이 되어 주어야 하냐고 !"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:08:00,Really,"그 정도 속여먹였으면 되었습니다. 이제 감성팔이 그만하시고, 이 보궐 선거는 박시장 성추문으로 시작된 것이니, 나오지 말았어야할 선거에 나왔다고 고백하고 후보사퇴하세요. 그러면 대선은 좀 나은 환경에서 해볼 수있을 겁니다. 아니면, 남은 기간까지 네가티브나 하다가 대선까지 망치시든지ᆢ"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:05:00,열이,"박영선이가 20대는 경험치가 낮고
또 누구는 철이 없다하고
류근이는 20대보고 돌대가리라 비하하고
설훈이는 20대가 교육을 제대로 못받아서 지지율이 낮다고 그것도 두번씩이나."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:00:00,psh0****,인성에 대한 평가 없이 공무원을 뽑으면 젊든 나이가 들던 다 똑같을껄? 종자들이 그런 넘들이니깐.
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 18:00:00,지니,"청년층의 불만이 이번에 나온거냐? 수년전에 이미 나온 걸 여태 뭉개고 있었잖아?
딱히 너희들한테 표를 준다 해서 뭐 바뀔것 같지도 않다 그 긴 시간동안 뭘하고 있다가 이제와서?
그리고 너희는 회초리가 아니라 각목으로 반죽을때까지 맞아야 될걸?"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:57:00,PeepingTom,"지금 문재인이 신나게 퍼주는 거, 이재명이 주겠다는 기본소득, 문케어로 적자수렁에 빠져버린 건강보험, 국가 부채비율 급증. 이거 다 20~30대가 앞으로 짊어져야 할 짐인거 깨달은 거지."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:53:00,true****,"멍멍이소리하시네,,,희망사항이겟지..."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:47:00,novel****,"정권을 첨 잡아보니 뭘 알아야 국정을 운영하지, 대중,무현은 훌륭한 진보정치인이었으나 지금의 이들은 진보를 가장한 양아치들. 맨날 정권 비판만 하다가 국민들이 덥썩 정권 쥐어주니 세상이 다 지들껀줄 알고... 뭐 이런 경험도 있어야 진보도 성장을 하는거겠죠. 이 좋은 기회를 이렇게 허무하게.... 미련하고 우둔한 586 자칭 민주화 세력들!!"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:36:00,서울 건어물주인,민주당은 앞으로 대선과 지방선거 그리고 총선에서 완패해서 개고생 한번 제대로 해야 합니다. 민주당 정권이 도대체 성공한 정책이 하나도 없습니다. 혈세로 그냥 세금 퍼주는 것 말고는 아무것도 없습니다. 그리고 그 세금도 결국 국민이 냅니다. 이렇게 한심하고 무능한 정권은 처음 봅니다.
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:31:00,매직퀸,"LH는 그냥 터진 것 뿐이고, 거대한 조국 사태가 문제였었죠. 그런데 여전히 입 싹 다물고 있는데 어떻게 지지합니까 ? 국민의 힘이랑 다른 게 뭐야 대체 ? 이제 정치 기사를 보지 말아야지. 아직도 정신 못 차리고 조국수호 외치는 인간들은 무슨 정신으로 사는 걸까. 뻔한 사실이 이미 나왔음에도. 그리고 나는 반대하지 않지만, 많은 남자 청년층은 여성편향적 정책으로 돌아서기도 했습니다."
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:28:00,자갈망통,"민주당 저것들은 보선 끝나면 또 180석만 믿고 오만방자하게 지들끼리 온갖 미친 법안 통과시키려 미쳐 날뛸거다,,,,"
청년층에 ‘반성문’ 쏟아낸 민주당···보선 넘어 대선까지 ‘위기감’,2021-03-31 17:05:00,2021-03-31 17:28:00,미로,반성하지 말고 그만두라
‘범친문’ 송영길 당선에 여 잠룡들 셈법 복잡,2021-05-02 21:05:00,2021-05-03 20:11:00,김성진,친문으로 뭉치면 뭉칠수록 국민들은 민주당을 떠나리라 확신합니다. 파벌 없이 조용히 원칙대로 문제를 해결하는 길 만이 국민들에게 박수를 받을 수 있다고 생각합니다.
‘범친문’ 송영길 당선에 여 잠룡들 셈법 복잡,2021-05-02 21:05:00,2021-05-02 22:12:00,김성진,"대다수 국민들은 강력한 개혁을 바라고 있습니다. 180석이란 의석을 만들어 주었는데 확실하게 개혁한 것이 무엇이 있습니까? 앞으로 대선 전까지 지금 아니면 개혁하기 어려운 개혁들을 얼마나 성사시키느냐에 따라 민주당의 앞날이 바뀌리라 확신합니다. 그리고 한 가지 덧붙인다면 부동산 문제입니다. 집 없는 20,30대 청년들이 마음 놓고 살 수 있는 임대주택을 마련해 주면 문제는 해결됩니다. 그 두 가지만 해결하면 재집권은 확실합니다."
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 23:02:00,조운행,유승민 안철수 홍준표 윤석열 ..... 다 가망없는 사람들임 날뛰어봐야 찻잔속의 태풍
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 21:30:00,-,꿩 잡는게 매라고 윤석열이는 이재명 앞에 쥐새끼다
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 21:16:00,ck,"더듬거나 찢거나 뭐가 다른가
일찌기 양극단을 버리는게 정치라했거늘ㅉㅈ"
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 20:30:00,sychung****,이낙연은 아직도 엄중하게 지켜보고 있겟지.
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 20:18:00,박민경,이재명의 지지율은 거품이 전혀 없는 탄탄한 기반입니다. 40대가 당신을 응원합니다.
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 19:43:00,김미구,"10%대 불씨를 살려라.
호남은 힘을 보태라."
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 19:02:00,서방,"이재명지지율1위 전라도광주결과다
핵폭탄 윤석열 정의 정도 법치 폭팔한다
하늘이 선택한 인물은 누구냐"
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 20:04:00,chong,"@서방 임명권자 등뒤에 칼꼿은 자가 하늘이 선택 했다고
소가 웃겠다."
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 20:40:00,혜봉,@chong 임명권자가 히틀러면 칼 아니라 고사포라도 쏘아야지?
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 18:56:00,서정부락,이재명 극렬지지자 말고 누가 그를 ~
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 18:14:00,한태민,"이재명은 자만하지 말고..
끝까지 겸손하게 행동하고 생활하여..
개검과 조중동을 박살 내야 한다."
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-09 19:35:00,Harry Oh,@한태민 생태탕이나 드셔
내상 입은 이낙연 가라앉고…당분간 이재명 독주 가능성,2021-04-08 17:52:00,2021-04-08 20:40:00,혜봉,@한태민 아직도 그러고 계십니까? ㅋㅋㅋ
"[이범의 불편한 진실]나경원, 혹은 나경영을 응원하며",2021-04-15 03:00:00,2021-04-15 16:58:00,촌놈,뭔 글인지 ... 뭘 이야기하려는 건지 이해가 안되오.
"[이범의 불편한 진실]나경원, 혹은 나경영을 응원하며",2021-04-15 03:00:00,2021-04-15 14:36:00,반가운이,"나갱원 숭배자가 노골적으로 지지를 유도하네.

정신 나간 사람아!
아빠 찬스 엄마찬스를 이용해서 그여자 아들 딸의 엄청난 특혜를
눈감아주고 1억2천만원에 자신들의 젊은 영혼을 팔라고? 에라이~~

신혼부부에게 그런 특혜를 주고 나머지 사람들은 ...
그 돈은 국민의 세금으로주지 나갱원이 제 돈으로주냐?
그리고 1억 2천만원 준다고 출산율이 확오를것 같냐?"
“당내 세력 모으자” 움직이는 친이재명계 의원들,2021-04-28 20:57:00,2021-04-29 12:29:00,Moonga뻑,"쌀 한가마니 모아서 느그들이 김부선씨에게 전해줘라
옆에 누워서 멀 혔는지 모르겄지만
이재명 총각 공짜 넘 좋아허면 되겄어
친족 헌티는개쌍.욕에 10은 공짜.
아따 먼 대통령 후보가 쬐까 지저분혀?"
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 20:25:00,noa****,저 인간 또 말장난....
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 19:07:00,김성진,이재명 성격이라면 부동산투기 잡을수 있을 것 같다.
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 19:01:00,n****,금이나 비트코인 같은 것들은 내가 못 가져도 사는데 별 지장이 없는 것이어서 투자로 수억의 돈을 벌어도 문제가 되지않지만 땅과 집에 대한 투자는 가격의 상승으로 이어져 사회의 전분야에 병폐가 되기 때문에 재산증식의 대상이 되는 것을 무슨 방법으로라도 막아야 한다. 아무리자본주의라도 독과점이나 불공정거래를 제한하고 있듯이 땅과 주택의 거래 만큼은 매매 차액을 모두 국가가 환수하는 강력한 거래등록제를 실시하고 토지와 주택의 임대업도 임대소득을 제한해서 실제 사용할 사람이 소유하도록 유도해야한다. 이렇게 부동산을 팔때 구매당시 가격이상의 판매소득은 국가가 전액 환수한다면 사용하지 않는 집과 땅을 가지고 있을 이유가 없어지기 때문에 모든 부동산이 정상적인 가격으로 거래될 것이며 청소년들의 장래희망이 건물주라는 그리고 거의 전국민이 땅과 집에 대한 탐욕으로 물들어있는 이 70년 이상된 병폐도 사라질 것이고 반드시 그렇게 해야한다.
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 18:59:00,이진석,주택구입은 1년만 기다리는게 답인듯..
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 17:26:00,Jrfd2KnN0E4FT1q,"이재명 지사가 대통령 돼야 하는이유 중 하나 입니다
젊은이들 결혼, 출산 기피, 인구감소의 주요 원인중 하나 입니다
부동산 망국만 해체시켜도 우리나라 세계 꼴찌 출산율 나아 집니다
여기에 더해서
젊은이들 취업시
비정규직 완전 철폐해서 정규직화로 고용 안정 시키면
결혼 출산율 모두 올라갑니다
정부와 지자체에서 이핑계저 핑계대며
쓸데 없이 돈뿌려 대며 헛돈 낭비하지 않아도
젊은이들 주거와 생계 안정 시켜주면 해결 됩니다."
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 17:26:00,jun****,역시 화끈하네요..응원합니다~
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 17:13:00,bh****,전적으로 동의하고 응원합니다.
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 16:31:00,등대지기,제발 나대지마라 깜냥도 안되는것이..찌그러진 달빛 LH로남불 대마왕 ..원전대신 인력발전소에 1호로 들어가야할 대상 .더부러만지고 쑤신 적폐의 총본산..백성들에 의해 짛뭉개져 사라진 카다피의 최후가 안되길 바랄뿐이다..
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 16:09:00,강바람,짝짝짝!!!
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 16:04:00,흥진부동산컨설팅,재명이는 집도 없구나 !!!!!
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 15:19:00,달마,"역쉬! 이재명!
응원합니다."
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 16:05:00,흥진부동산컨설팅,@달마 쑈~쑈~쑈....
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 14:56:00,ck,가격이 올라서
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 14:45:00,우주여행,지금까지 광란의 부동산 시장을 만들어 놓은 인간들이 이제 와서는 그 것을 욕해? 미친거 아냐? 모든 잘못된 것은 남탓을 하네?
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 14:05:00,긴도깡,기래도 거제도포로수용소잔당들 지리산뻘치산씨레기들 보다는 제명이가 훨씬낮다
이재명 “부동산공화국 해체 못하리란 법 없어”···‘최대치 개혁’ 제안,2021-03-16 11:37:00,2021-03-16 13:11:00,dor****,"참......이재명은 잘한다......
이러니 토.착.왜.구.와 문.똥.파.리.가 미워하지.......
바보 멍청한 갱.상.도민들, 문재앙이 적폐청산을 실제로 할줄아는 절.라.도....
서울 강남 사람들은 북한에서온 빨.갱.이 출신도 국회의원 시켜주고
180석 만들어 줘도 윤석열 하나를 감당하지 못한 문.똥.파리들.....
맨날 종이만 보고 읽는 문재.앙은 정말 싫어........"
봉하마을 내려간 정세균 “노무현처럼 일하겠다”,2021-04-25 20:57:00,2021-04-26 09:27:00,1wk,"좋읍니다. 다만 정치는 그만두시고, 노통 처럼 농사일을 해보셨으면 합니다.
총리직을 수행하시면서 마지막에국회에서 국민들에게 그간의 현황들을 (특히 백신에 대한 문재등....)
설명 하여 주시고 떠나셨으면 좋았을탠데 다시보지 않을것처럼 떠나시더니....이제와서 왜 노통을 말하는지,
정말 실망입니다. 정치판에 얼굴 안나왔음 합니다."
"대권주자 이낙연, 회생 가능할까",2021-04-25 07:46:00,2021-04-26 09:42:00,원상복구 업그레이드,"애는 나가리야 외연확대로 정세균만도 못해
문젠 지키겟다 발언한 순간부터 대깨문 취급"
"대권주자 이낙연, 회생 가능할까",2021-04-25 07:46:00,2021-04-25 19:44:00,막시밀,"이낙연님
읍참마속"
"대권주자 이낙연, 회생 가능할까",2021-04-25 07:46:00,2021-04-25 15:59:00,ChanS Youn,415부정선거는 울나라 정치역사를 1960년대 419이전으로 후퇴시킨 역사적 오점이다. 이 415부정선거의 주구인 이낙연을 아직도 대통령후보라고 추켜세우는 언론을 보면서 어디서부터 뭐가 잘못되었나하는 생각뿐이 안든다. 며칠후면 경찰공무원신분으로 국회의원이 된 넘이 법의 심판을 받는다. 중립위반만으로도 엄중한데 아예 국회의원으로 나섰다는 자체만으로도 울나라 부정선거와 부패정도가 어느정도 되는지 가늠된다. 아직도 대법원에 계류중인 수많은 부정선거 사례중 하나뿐인데도 이 엄중한 문제가 이제야 첫 선고를 앞두었다니 기가 막힐 뿐이다. 이기붕이 운다. 이낙연이를 보면 자신이 한 짓은 애들 장난에 불과한데 일가족이 다 죽었으니...
"대권주자 이낙연, 회생 가능할까",2021-04-25 07:46:00,2021-04-25 14:05:00,안티,뭔 대선주자야. 옵티머스 돈 받았으니 감옥이나 가야지. 비서 자살시키면 끝이냐?
"대권주자 이낙연, 회생 가능할까",2021-04-25 07:46:00,2021-04-25 13:40:00,김미구,"이 경향은
지난주말부터 3일간 ""이재명, 윤석열 양자구도 확고"" 제목으로
이번주말부터는 ""이낙연 회생가능할까""로 게재했다.

즉, 제목으로 보면
이낙연을 페이드아웃 시키는 듯하고
그 효과를 2주 연속 주말제목으로 채우고 있다.

무슨 꿍꿍이 짓인가?"
