제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,윤세환,2021-05-03 23:07:00,"이미 하루 지나고 있는데 산으로 가고있다.
쓰레기가 패거리 정치만 안하면 되는데 그럴리가 없지."
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,Willow Ryu Soon-Kee,2021-05-03 22:58:00,"장성철군은 거론할 가치없고, 한걸레짓하고 있는 김보협이도 많이컸네..."
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,별거없다잉,2021-05-03 22:02:00,"정경심교수 표창장 무죄라늗 증거를 넘어서 검찰의 조작이라는 증거가 다 나왔음에도 보도를 안하냐? Mbc 뭐합니까?
대구 mbc만 보도하고 대통령이 시민 신고했다는 가짜뉴스도 왜 보도를 안합니까? 팩트체크 해줘야지... 요즘 mbc 돌아가는게 이상하게 돌아가는데 진실보도 약속 시키세요 시민들과 했던 약속"
"[뉴스하이킥] ""송영길 · 윤호중, 케미 안 맞으면 황교안 · 나경원처럼 산으로 갈 것""",2021-05-03 19:50:00,joyse,2021-05-03 21:50:00,"만 나 면 좋 만 친이 이인구, 
엠비시 무운하와 바앙 쏭오옹,
시중이 앞세워 MB가 언론 조질 떄
MBC 기자들은 뭐하고 있었지?
MB Company!"
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,Bon and me,2021-05-14 08:34:00,"민물고기 바다????
미쳣냐? 기존 쓰레기 악취나는 너희와 놀게?
국민은  공정과 상식 바래 윤석열 원하는데...??"
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,해피타임,2021-05-13 11:04:00,분란만 일으키는 초선의원들
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,Sunni,2021-05-13 11:02:00,"초선 수준이 왜 초딩수준이냐.
ㅉㅉㅉ"
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,주실인,2021-05-13 10:10:00,이런 강경파  때문에 민불당은 민심의 눈에서 멀어져 가는것이다. 대통령은 더얻을것이없겠지만 민불당은 정권심판의 외침에 직면하게 될것이다. 기울어진 민심에  결국은 패가망신으로 기기에 충분하다
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,medic66,2021-05-13 10:03:00,"같은 의건 시장 흥정하냐 ? 같은 당에서..
차리리 3명다 무슨 무슨 결격 사유로 안됨 했으면 이해냐 간다...
니네가 신경 쓰는 그 민심은 니네당 안찍어 니네 당선 되는데 전혀 도움 안됨
안철수 똘마니들은 지금이라도 따라 가고"
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,유지승,2021-05-13 10:00:00,"초선들이 당의 지지율이 하락하니까 뭐라도 해야겠다는 심정은 이해하나
너무 생각없이 여론에 휩쓸려서 걱정이네요...이런 초선들은 어차피 다음 선거때 투표로 
심판을 받겠지만 나름 엘리트들인데 그들의 머리에서 나왔다는게 고작 이정도라니 민망합니다"
"[시선집중] 윤건영 ""더민초 '최소 1명 낙마'? 숫자가 아니라 문제점 정확히 지적했어야""",2021-05-13 09:55:00,bulgogumi,2021-05-13 10:00:00,"더민주 경선은 예정대로
그리고 범민주 최종경선 진행~^^"
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,이상곤,2021-04-27 18:14:00,"당을 위해 희생하셨으며, 오로지 국가와 국민만을 바라보고 활동하시는 황교안님을 돕지는 못할망정 이렇게 음해하다니 참으로 한심한 사람입니다."
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,황동렬,2021-04-27 14:27:00,성일종 의원의 발언은 대단히 잘못된 발언이라고 생각합니다. 대다수의 국민들은 황대표님 께서 무너져가는 대한민국을 바로세워 주실것을 믿고 학수고대 기다리고 있습니다.
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,이상곤,2021-04-27 18:16:00,성일종의원은 황교안님의 우국충정을 왜곡하고 있습니다
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,mina,2021-04-27 13:23:00,누군 한번 심판으로 정치 끝이고 누군 계속 기회가 오고..
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,영웅호걸,2021-04-27 12:02:00,성일종 건방지네
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,주인공,2021-04-27 11:48:00,그럼 국민의힘도 해체해야지 무슨 개소리여 국회는 아무나 들어갈수 있는곳이여 자격도 필요없고 능력도 필요없어 너나가 성일종
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,임사랑,2021-04-27 11:30:00,성일종씨 당신도 안 보고 싶어요!! 누가 누굴 뭐라고 하는거요~~~
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,임사랑,2021-04-27 11:29:00,황교활 여적 코빼기도 안보이던 사람이 스물스물 겨 나오네요!!! 겁나 뻔뻔한사람
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,sang do kim,2021-04-27 11:09:00,"황교안과  성일종  

그넘이 그인간이다"
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,맥가이,2021-04-27 10:57:00,국짐당의 별이다 황교안
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,독사^^,2021-04-27 10:21:00,황교안 민경욱 전광훈 등등 모두 모여서 함께하시길 국민이 바랍니다
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,일우,2021-04-27 10:54:00,"장깽동이.조영남 ,김흥국도 포함하여 당을 만들면 위대한 당이 될듯합니다 ㆍ"
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,김상철,2021-04-27 10:07:00,나는 일도 제대로 안하고 세비만 받아쳐먹는 국짐이 싫어요
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,이주석,2021-04-27 10:02:00,남얘기 할것없고 본인  지역에 신경쓰지않으면 다음에  어렵다!!!
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,라운이,2021-04-27 09:57:00,"황교안아   
빨리   국짐당으로  들어가라
국짐당으로 들어가서
당대표가되어서
아사리판   만들어주라
민주당  승리하게  ~~"
"[시선집중] 성일종 ""황교안 활동 재개는 부적절, 총선 참패로 평가 끝난 것""",2021-04-27 09:29:00,생각의 탄생,2021-04-27 09:44:00,남의 말 듣겠나? 정치 시즌이 되니 피냄새를 맡은 게지
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,대니얼,2021-05-11 11:56:00,"현실이면
당신네
감옼이다"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,키싱구라미,2021-05-11 11:24:00,검사출신들이 흠집내기만하는 청문회!  자기들한테는 관대하다.
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,사진가,2021-05-11 11:23:00,돈이라면 뭐든지 하는 당에서 할 소리는 아닌 듯.
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,좋은일만,2021-05-11 11:13:00,"국개의원 해먹을려고
자기 형 성완종을 죽인 왜구당에 
기들어가서 수구 개노릇 하는 인간말종.?
저런 쓰레기 불러서 짖게하는 털보는 머냐?"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,GcTdiYCjZ0DrREz6cHZJ5FzYSsVSs4,2021-05-11 11:07:00,야당은 반대만 하라고 있는거지. 그러니 반대는 당연히 할테고. 따라서 반대는 하려면 하게 놨두고 가던 길 가면 되요. 반대가 하루이틀 일도 아니고. 걔들 반대는 그냥 개들 습관. 개가 똥 먹는 습관을 버리면 개가 아니지. 걔들은 똥을 못 끊는 개들이지.
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,영마차,2021-05-11 10:38:00,야당반대가 저정도면 인사가 잘되었다는것인데~대통령께선  좌고우면하지 마시고 국민만 바라보십시요.
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,권혁수,2021-05-11 10:54:00,대깨문이니??
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,멸치아빠,2021-05-11 10:30:00,"이정도면 민주당은  그냥 모지리 정당이다 
여당이 야당이고 야당이 여당이네 
아이구 민주당아  아이고 모지리들아"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,해변길손,2021-05-11 10:14:00,"많은 국민들은

국짐들을 아예 신뢰하지 않는다.

고래고기 원내대표.23억 당대표ㅡ

콜라보가 멋진 부패당이잖아ㅡ"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,독립운동가가 지폐에 없는이유,2021-05-11 10:12:00,"성조기, 일장기부대 십알단이 국적당과 같은 이승만의 후예라는것에 늘 감사하다 ~"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,날센돌이,2021-05-11 10:11:00,29명을 했는데 못할끼 뭐 있소 옛날기록 보니 본인이 한 말도 까먹고 얘기 하던데 심각하요
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,허성욱,2021-05-11 10:10:00,"초딩들

함해봐 해봐

저런 인사가 국회의원이니 ㅉㅉ"
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,나랑해,2021-05-11 10:09:00,"높은 자리에 있는 자 중에 국민이 존경하고 신뢰할 만한 제대로 된 인물이 없다는 것이 문제임.
다 부도덕하고 뭘 해쳐먹어야 높은 자리로 갈 수 있어 그런가보다라는 생각이 듬."
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,오솔길,2021-05-11 09:59:00,앞으론  국회의원후보자도 철저히  검정하라 살아남는 사람이있는지 보자
"[시선집중] 성일종 ""문 대통령 현실과 괴리.. 문제된 장관들, 한번 임명해봐라""",2021-05-11 09:47:00,수구리,2021-05-11 09:52:00,원칙??????기냥 말 작난인거지요....
"[시선집중] 조해진 ""김종인 어차피 같이할 분, 가시 돋친 말 서로 자제해야""",2021-04-28 09:39:00,백두대간,2021-04-28 12:29:00,태극기   앞세우고 .
"[시선집중] 조해진 ""김종인 어차피 같이할 분, 가시 돋친 말 서로 자제해야""",2021-04-28 09:39:00,sunkyung,2021-04-28 10:21:00,"조해진씨  당신 아웃이야
김종인같은 노회한정치꾼한테 기댈려는
당신한테 무슨 희망이 있겠나."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,무지개,2021-04-22 12:33:00,성동이 너는 아직도 살아있냐? 좀 없어줘 줄래?
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,syjo,2021-04-22 11:48:00,"석열이,   사기꾼 모녀가 사기 불법 탈세로 모은 천억

재산 있는데 한나라당 간판이 왜 필요해.

."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,잔트가르,2021-04-22 11:45:00,응  너내에개 합류안할걸 해도 지몸값올리다가 하겟지 ㅋ ㅋ ㅋ ㅋ
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,보스,2021-04-22 11:32:00,국짐당 니들 맘대로 해석하고 각본쓰고 어쩌구니없네 대통령감 하나없어서 그렇게까지 구걸해야될까 한심하다
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,전형권,2021-04-22 11:12:00,배신자권선동 정치권에서퇴출시켜야한다
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,김석동,2021-04-22 11:02:00,"지지도 1위였던 안철수를 끌어들려 오세훈이 당선에 이용하여 재미를 톡톡히 보더니
이제는 국짐당이 지지도 1위인 윤석열을 끌여들여 이용하여 
친일매국노 국짐당 후보를 당선시키려는 전략이구나. 결국 안철수와 윤석열은 이용만 당하구."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,나옹,2021-04-22 10:53:00,윤석열들어가서 경쟁해라
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,하늘아래사랑이,2021-04-22 10:52:00,"윤석열 지지율 보면 그냥 국힘당 지지율인거 같은데...
거기에 중도쪽 표가 있는거 같고...
솔직히 윤석열 지지율이 왜 높은지는 이해가 되지는 않는데
글쎄 언제까지 이 지지율이 계속 갈까?? 정지인은 메세지가 너무 중요한데
주변에서 코칭을 한다고 해도.. 그 국민들읙 공감능력과 정무적 감각이 있을까?
정말 의구심만 든다."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,허그,2021-04-22 10:43:00,"부패한검사출신은 정치를 금지하는 법을 제정해라..

강원랜드 채용비리를 저질러놓고도 법사워원장이어서  봐주는 검찰에 학을 뗀다"
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,원찬,2021-04-22 10:41:00,여기 문슬람들 많네. 알바중이니? ㅋㅋ
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,gulei,2021-04-22 10:31:00,"우리가보기엔니부터국민을
기만한범법자로보인다
윤짜장은국민을더기만하고
검새의직분을자기사전정치
한자가국민을기만범죄자가
아니고무엇인가
그런데무슨정치를하니다고
대선지지1위라고땃따붓따
난리냐니부타정치계에서사
퇴하고나가라"
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,친일파아웃,2021-04-22 10:29:00,"이제 다시 친일파 가 자기들 범죄잊고
이명박 박근혜  사면 이야기 하고

윤석열 끌어들여  아주 대한민국 썩게 만들고

나 해쳐 먹으려 하는구나 

이게 이번에 오세훈 박형준 뽑은 후유증이다 

좀 생긱하고 했어야 하는데 

국민들은 이자들의  이런 행태를  생각하고 
짧은 식견으로  판단하지말고

대오각성하고 멀리 깊게 내다봐야 한다

민주당은 검찰개혁 언론개혁에 주력해라

국민들  말만 잘 따르면 당장은 아니어도
앞으로 국민들 과 대한민국 민주당에 
공정한 기회가 많아질 것이다"
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,김강산,2021-04-22 10:26:00,요즘은 다음이 네이버보다 더 적폐언론화 되어있다.  무조건 미디어 바우처제 실시하라...
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,FadeOut,2021-04-22 10:06:00,"사면 운운하는 이상 국힘에 들어가면 안된다고 본다.

확실히 정리해야됨.

윤석열 정당에 맘이 맞는 의원들이 이동하는 식이 맞다고 봅니다."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,뚜벅이,2021-04-22 10:03:00,"속지말고
구정물에  맑은 물 타 봐야 구정물...
지네들  자리 지킬려고 지네들 동네오래."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,가을아이,2021-04-22 10:00:00,"씨레기 집합소 국민의적(당), 이제는 우리나라 최고의 씨레기를 받으려하네.."
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,bulgogumi,2021-04-22 09:59:00,"그 밥에 그 나물 상부상조~
서로 덮어주고 보듬어주고
해로운 적은 서로 처리해주는 사이
훈훈하네요 ㅋㅋ"
"[시선집중] 권성동 ""윤석열, 정당 들어와야 혜택 많아.. 정무감각 있다면 우리에게 합류할 것""",2021-04-22 09:43:00,우일신,2021-04-22 09:57:00,"우리 춘장의 코붕스 ㅡ
발정준포, 황당교안, 원희롱이, 권생뚱이,
금태서비, 김도으비, 곽쌍또리, 정쩜시기,
유상버미, 의뭉기뭉 등등

무슨 정치검사당이가??? ㅉㅉ"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,박창규,2021-03-25 11:02:00,지지율  올라간다고  촐량대지  마라
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,거공,2021-03-25 10:25:00,"김영춘 박영선  두분 시장
확신 합니다"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,풍차,2021-03-25 10:52:00,박형준 의혹 기사는 하나도 안나오고 관심없는 유승민 기사만 나오네 포털 박형준 기사좀 내보내라
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,김자,2021-03-25 11:27:00,"안철수는 국짐당 통채로 먹으려 안달이고
김종인은 안철수 아용해머꼬 토사구팽 시키려 기회볼것
어느쪽이 이기든 대한민국 국민에겐 대 마왕 적패 하나가 키워진것
그 뒤치닥꺼리하느라 또 얼마나 힘들꼬"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,hope1,2021-03-25 10:42:00,아무리여당이 미워도 국짐당은 아니다.
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,이도연,2021-03-25 10:54:00,"김무성 유승민은
국힘에 마이너스다"
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,tjqwo,2021-03-25 10:28:00,국짐당은 없어져야할당  같은데~~
"[시선집중] 유승민 ""4.7 승리 확신. 안철수와 국민의힘 화합력 높을 것""",2021-03-25 10:14:00,김자,2021-03-25 11:25:00,"후후
희망사항임을 분명히한다
안철수는 국짐당 통채로 먹으려 안달이고
김종인은 안철수 아용해머꼬 토사구팽 시키려 기회볼것"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,WookyungHa,2021-03-08 19:23:00,부패 척결을 위해서는 수사청을 별도로 설립해서 중대범죄는 신속하고 철저히 수사 해야 합니다. 개검들이 지네들 무소불위 권력을 지킬려고 발광을하고 개혁을 저지 할려고 발악입니다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,윤이,2021-03-08 22:11:00,부패는 맨위에 있는데 우짜노...
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 00:38:00,"검찰이  검떡이라는것을 유감없이 입중한  윤사단,
이제 그들의  언어도단  철면피로 무장한   폭력을   막아야죠"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 10:38:00,"그러게말입니다
민주시스템정부  검찰 독립시켰더니
지들이 왕노릇   칼춤에 자폭하며  미쳐가네요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,bluehero,2021-03-08 19:25:00,"떡열이 식구들은 처벌 안받나?

수백억대 사기건은 있는데.. 가해자는 어딨나?

."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,화광동진,2021-03-08 22:09:00,"동화할아버지는 짜장면 좋아하지...
왜? 앞에서 끌어주고 뒤에서 밀어주니까"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:30:00,"떡렬이 딱 와닿네
춘장떡렬선생"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Rocky Balboa,2021-03-08 19:23:00,검찰수장으로써 자신의 정치발판을 위해서 악의적인 정치수사를 했다는거잫아 처벌을 받아라
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 21:11:00,"표창장이  전정권부패보다 심한가요??
표창장이 장모 잔고증명서300억으로 사기치고.
동업자 감방보내고,돈뺏고,그것보더 나쁜건가요?
극우들 계산법 희안하넹?ㅋㅋㅋ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,내가제일자나가,2021-03-08 21:44:00,남 비방할시간  당신이나 돌아 보시면 어쩔지 그런다 문통 찌레기  라도 던져 줄까요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,바라보면,2021-03-08 22:03:00,역대 최악의 제왕적 정치검사
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,중도,2021-03-08 22:57:00,"증도다...뢍교안 대타냐? 나는 홍즌표가 좋아보이던대..
한우믈만 파잖아.....힘당의  영원하누대선주자감.."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,강감찬,2021-03-09 03:25:00,박정희 살아난줄~~아마도 조심스럽게 예견하는데  니들 등에 칼꽂은 넘은 니들 주변일것 같다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,오오둘둘,2021-03-08 19:25:00,"이게 사실이면  범법자 수사 처벌에
전력을기울려야 할 인긴이  어뚱한짓거리
하고 다넜네  참네   국민들을 억수로
화나게 하는인간이네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Chimera,2021-03-09 06:30:00,"그냥~그러려니하고 생각
순간의 인기는 오래 가지를 못 하는법"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,한울,2021-03-08 19:22:00,검찰개혁은 시대를 거스를 수 없는 과제입니다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,enswjs,2021-03-08 19:54:00,"""김종인 윤석렬 사전 교감 있었다""
안봐도 비디오.

3당 꾸린다고?   바로 국민의짐에 들어가는  건  너무 속보일테니까.

결국 야권 단일 후보를 노리는 수순인 거
펼범한 일반 국민은  윤짜장의 속셈을
다 알고 있다."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,jinsa,2021-03-08 20:09:00,도데체 검찰개혁 검찰개혁 거리는데 어떻게 하는게 검찰개혁이냐?  검찰을 없애면 개혁이냐?  검찰개혁의 실체를 말해봐라!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빛나라,2021-03-08 21:19:00,"말같지  않는 소리 작작해라
검찰개혁이 제대로 뭔지나 알고 지꺼려라
무지랭이..정신차려라"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:35:00,180석 무소불위나 개혁하시지
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,카리스,2021-03-09 06:29:00,"본인이 말하는검찰개혁은 뭘까?
답변바람"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,푸른진달래,2021-03-08 19:22:00,이러다가는 호텔 룸싸롱에서 접대나 하던 것이 영부인 되겠습니다
